instrument_type	lat	lon	depth	start_date	end_date	poc	trap_type	doi	days	key
sediment_trap	47.73	-20.86	1202	1990-02-19	1990-03-05	1.49	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5513
sediment_trap	47.73	-20.86	3749	1990-02-19	1990-03-05	0.99	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5513
sediment_trap	47.73	-20.86	1202	1990-03-05	1990-03-19	1.28	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5514
sediment_trap	47.73	-20.86	3749	1990-03-05	1990-03-19	1.12	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5514
sediment_trap	47.73	-20.86	1202	1990-03-19	1990-04-02	5.61	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5515
sediment_trap	47.73	-20.86	3749	1990-03-19	1990-04-02	1.85	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5515
sediment_trap	47.73	-20.86	1202	1990-04-02	1990-04-16	12.82	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5516
sediment_trap	47.73	-20.86	3749	1990-04-02	1990-04-16	3.09	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5516
sediment_trap	33.82	-21.01	1070	1989-04-03	1989-04-08	2.88	moored	10.1594/PANGAEA.855600	5.5	SED_TRAP_4501
sediment_trap	33.82	-21.01	2067	1989-04-03	1989-04-08	0.84	moored	10.1594/PANGAEA.855600	5.5	SED_TRAP_4501
sediment_trap	33.82	-21.01	4565	1989-04-03	1989-04-08	1.07	moored	10.1594/PANGAEA.855600	5.5	SED_TRAP_4501
sediment_trap	33.82	-21.01	1070	1989-04-08	1989-04-22	7.39	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4502
sediment_trap	33.82	-21.01	2067	1989-04-08	1989-04-22	4.7	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4502
sediment_trap	33.82	-21.01	4565	1989-04-08	1989-04-22	2.22	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4502
sediment_trap	33.82	-21.01	1070	1989-04-22	1989-05-06	2.85	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4503
sediment_trap	33.82	-21.01	2067	1989-04-22	1989-05-06	5.02	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4503
sediment_trap	33.82	-21.01	4565	1989-04-22	1989-05-06	4.89	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4503
sediment_trap	33.82	-21.01	1070	1989-05-06	1989-05-20	0.46	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4504
sediment_trap	33.82	-21.01	2067	1989-05-06	1989-05-20	4.35	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4504
sediment_trap	33.82	-21.01	4565	1989-05-06	1989-05-20	2.78	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4504
sediment_trap	33.82	-21.01	1070	1989-05-20	1989-06-06	0.21	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_4505
sediment_trap	33.82	-21.01	2067	1989-05-20	1989-06-06	2.26	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_4505
sediment_trap	33.82	-21.01	4565	1989-05-20	1989-06-06	2.41	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_4505
sediment_trap	33.82	-21.01	1070	1989-06-06	1989-06-20	0.14	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4506
sediment_trap	33.82	-21.01	2067	1989-06-06	1989-06-20	1.54	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4506
sediment_trap	33.82	-21.01	4565	1989-06-06	1989-06-20	1.06	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4506
sediment_trap	33.82	-21.01	1070	1989-06-20	1989-07-04	0.29	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4507
sediment_trap	33.82	-21.01	2067	1989-06-20	1989-07-04	1.69	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4507
sediment_trap	33.82	-21.01	4565	1989-06-20	1989-07-04	1.38	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4507
sediment_trap	33.82	-21.01	2067	1989-07-04	1989-07-18	2.13	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4508
sediment_trap	33.82	-21.01	4565	1989-07-04	1989-07-18	1.29	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4508
sediment_trap	33.82	-21.01	2067	1989-07-18	1989-08-01	2.08	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4509
sediment_trap	33.82	-21.01	1070	1989-08-01	1989-08-15	1.31	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4510
sediment_trap	33.82	-21.01	2067	1989-08-01	1989-08-15	1.88	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4510
sediment_trap	33.82	-21.01	4565	1989-08-01	1989-08-15	1.35	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4510
sediment_trap	33.82	-21.01	1070	1989-08-15	1989-08-29	0.32	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4511
sediment_trap	33.82	-21.01	2067	1989-08-15	1989-08-29	1.83	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4511
sediment_trap	33.82	-21.01	2067	1989-08-29	1989-09-12	1.61	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4512
sediment_trap	33.82	-21.01	4565	1989-08-29	1989-09-12	1.41	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4512
sediment_trap	33.82	-21.01	1070	1989-09-12	1989-09-26	0.46	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4513
sediment_trap	33.82	-21.01	2067	1989-09-12	1989-09-26	1.78	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4513
sediment_trap	33.82	-21.01	4565	1989-09-12	1989-09-26	1.05	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4513
sediment_trap	33.81	-21.05	1248	1989-10-16	1989-10-30	0.92	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4487
sediment_trap	33.81	-21.05	1894	1989-10-16	1989-10-30	0.78	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4487
sediment_trap	33.81	-21.05	4391	1989-10-16	1989-10-30	0.9	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4487
sediment_trap	33.81	-21.05	1248	1989-10-30	1989-11-13	0.77	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4488
sediment_trap	33.81	-21.05	1894	1989-10-30	1989-11-13	0.99	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4488
sediment_trap	33.81	-21.05	4391	1989-10-30	1989-11-13	0.91	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4488
sediment_trap	33.81	-21.05	1248	1989-11-13	1989-11-27	0.9	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4489
sediment_trap	33.81	-21.05	1894	1989-11-13	1989-11-27	1.08	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4489
sediment_trap	33.81	-21.05	4391	1989-11-13	1989-11-27	0.96	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4489
sediment_trap	33.81	-21.05	1248	1989-11-27	1989-12-11	1.17	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4490
sediment_trap	33.81	-21.05	1894	1989-11-27	1989-12-11	0.94	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4490
sediment_trap	33.81	-21.05	4391	1989-11-27	1989-12-11	0.8	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4490
sediment_trap	33.81	-21.05	1248	1989-12-11	1989-12-25	1.08	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4491
sediment_trap	33.81	-21.05	1894	1989-12-11	1989-12-25	1.04	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4491
sediment_trap	33.81	-21.05	4391	1989-12-11	1989-12-25	0.8	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4491
sediment_trap	33.81	-21.05	1248	1989-12-25	1990-01-08	2.54	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4492
sediment_trap	33.81	-21.05	1894	1989-12-25	1990-01-08	2.07	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4492
sediment_trap	33.81	-21.05	4391	1989-12-25	1990-01-08	1.12	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4492
sediment_trap	33.81	-21.05	1248	1990-01-08	1990-01-22	3.89	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4493
sediment_trap	33.81	-21.05	1894	1990-01-08	1990-01-22	3.3	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4493
sediment_trap	33.81	-21.05	4391	1990-01-08	1990-01-22	2.33	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4493
sediment_trap	33.81	-21.05	1248	1990-01-22	1990-02-05	5.9	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4494
sediment_trap	33.81	-21.05	1894	1990-01-22	1990-02-05	5.33	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4494
sediment_trap	33.81	-21.05	4391	1990-01-22	1990-02-05	2.89	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4494
sediment_trap	33.81	-21.05	1248	1990-02-05	1990-02-19	4.35	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4495
sediment_trap	33.81	-21.05	1894	1990-02-05	1990-02-19	6.5	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4495
sediment_trap	33.81	-21.05	4391	1990-02-05	1990-02-19	5.62	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4495
sediment_trap	33.81	-21.05	1248	1990-02-19	1990-03-05	3.66	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4496
sediment_trap	33.81	-21.05	1894	1990-02-19	1990-03-05	3.73	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4496
sediment_trap	33.81	-21.05	4391	1990-02-19	1990-03-05	3.26	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4496
sediment_trap	33.81	-21.05	1248	1990-03-05	1990-03-19	12.7	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4497
sediment_trap	33.81	-21.05	1894	1990-03-05	1990-03-19	8.07	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4497
sediment_trap	33.81	-21.05	4391	1990-03-05	1990-03-19	5.57	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4497
sediment_trap	33.81	-21.05	1248	1990-03-19	1990-04-02	10.3	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4498
sediment_trap	33.81	-21.05	1894	1990-03-19	1990-04-02	11.6	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4498
sediment_trap	33.81	-21.05	4391	1990-03-19	1990-04-02	11	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4498
sediment_trap	33.81	-21.05	1894	1990-04-02	1990-04-16	2.43	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4499
sediment_trap	33.81	-21.05	4391	1990-04-02	1990-04-16	3.43	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_4499
sediment_trap	17.69	57.85	808	1994-11-11	1994-11-28	9.39	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2706
sediment_trap	17.69	57.85	998	1994-11-11	1994-11-15	0.92	moored	10.1594/PANGAEA.855600	4.208333333333333	SED_TRAP_2705
sediment_trap	17.69	57.85	998	1994-11-15	1994-11-19	24.15	moored	10.1594/PANGAEA.855600	4.458333333333333	SED_TRAP_2707
sediment_trap	17.69	57.85	998	1994-11-19	1994-11-28	12.18	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2708
sediment_trap	17.69	57.85	808	1994-11-28	1994-12-15	8.78	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2710
sediment_trap	17.69	57.85	998	1994-11-28	1994-12-06	9.74	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2709
sediment_trap	17.69	57.85	808	1994-12-15	1994-12-23	17.79	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2711
sediment_trap	17.69	57.85	998	1994-12-15	1994-12-23	15.45	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2711
sediment_trap	17.69	57.85	808	1994-12-23	1995-01-01	9.36	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2712
sediment_trap	17.69	57.85	998	1994-12-23	1995-01-01	6.14	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2712
sediment_trap	17.69	57.85	808	1995-01-01	1995-01-09	2.54	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2713
sediment_trap	17.69	57.85	998	1995-01-01	1995-01-09	3.96	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2713
sediment_trap	17.69	57.85	808	1995-01-09	1995-01-18	7.18	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2714
sediment_trap	17.69	57.85	998	1995-01-09	1995-01-18	5.09	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2714
sediment_trap	17.69	57.85	808	1995-01-18	1995-01-26	16.9	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2715
sediment_trap	17.69	57.85	998	1995-01-18	1995-01-26	16.7	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2715
sediment_trap	17.69	57.85	808	1995-01-26	1995-02-04	6.42	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2716
sediment_trap	17.69	57.85	998	1995-01-26	1995-02-04	6.86	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2716
sediment_trap	17.69	57.85	808	1995-02-04	1995-02-21	1.99	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2718
sediment_trap	17.69	57.85	998	1995-02-04	1995-02-12	1.86	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2717
sediment_trap	17.69	57.85	998	1995-02-12	1995-02-21	2.47	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2719
sediment_trap	17.69	57.85	808	1995-02-21	1995-03-10	5.7	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2721
sediment_trap	17.69	57.85	998	1995-02-21	1995-03-01	3.96	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2720
sediment_trap	17.69	57.85	998	1995-03-01	1995-03-10	8.95	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2722
sediment_trap	17.69	57.85	808	1995-03-10	1995-03-27	5.9	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2724
sediment_trap	17.69	57.85	998	1995-03-10	1995-03-18	4.5	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2723
sediment_trap	17.69	57.85	998	1995-03-18	1995-03-27	13.1	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2725
sediment_trap	17.69	57.85	808	1995-03-27	1995-04-13	4.62	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2727
sediment_trap	17.69	57.85	998	1995-03-27	1995-04-04	4.94	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2726
sediment_trap	17.69	57.85	998	1995-04-04	1995-04-13	4.67	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2728
sediment_trap	17.69	57.85	808	1995-04-13	1995-04-30	2.38	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2730
sediment_trap	17.69	57.85	998	1995-04-13	1995-04-21	2.31	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2729
sediment_trap	17.69	57.85	998	1995-04-21	1995-04-30	1.59	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2731
sediment_trap	17.69	57.85	809	1995-05-17	1995-06-03	3.6	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2732
sediment_trap	17.69	57.85	999	1995-05-17	1995-06-03	3.04	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2732
sediment_trap	17.69	57.85	809	1995-06-03	1995-06-20	2.16	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2733
sediment_trap	17.69	57.85	999	1995-06-03	1995-06-20	3.22	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2733
sediment_trap	17.69	57.85	809	1995-06-20	1995-07-07	9.58	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2734
sediment_trap	17.69	57.85	999	1995-06-20	1995-07-07	6.66	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2734
sediment_trap	17.69	57.85	809	1995-07-07	1995-07-24	18.84	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2736
sediment_trap	17.69	57.85	999	1995-07-07	1995-07-15	14.23	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2735
sediment_trap	17.69	57.85	999	1995-07-15	1995-07-24	19.18	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2737
sediment_trap	17.69	57.85	809	1995-07-24	1995-08-10	13.09	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2739
sediment_trap	17.69	57.85	999	1995-07-24	1995-08-01	15.85	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2738
sediment_trap	17.69	57.85	999	1995-08-01	1995-08-10	19.46	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2740
sediment_trap	17.69	57.85	809	1995-08-10	1995-08-18	39.1	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2742
sediment_trap	17.69	57.85	999	1995-08-10	1995-08-14	35.37	moored	10.1594/PANGAEA.855600	4.208333333333333	SED_TRAP_2741
sediment_trap	17.69	57.85	999	1995-08-14	1995-08-18	39.45	moored	10.1594/PANGAEA.855600	4.458333333333333	SED_TRAP_2743
sediment_trap	17.69	57.85	809	1995-08-18	1995-08-27	60.39	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2744
sediment_trap	17.69	57.85	999	1995-08-18	1995-08-27	40.72	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2744
sediment_trap	17.69	57.85	809	1995-08-27	1995-09-04	36.8	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2745
sediment_trap	17.69	57.85	999	1995-08-27	1995-09-04	65.49	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2745
sediment_trap	17.69	57.85	809	1995-09-04	1995-09-13	81.21	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2746
sediment_trap	17.69	57.85	809	1995-09-13	1995-09-30	16.89	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2747
sediment_trap	17.69	57.85	809	1995-09-30	1995-10-17	6.59	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2748
sediment_trap	17.69	57.85	809	1995-10-17	1995-11-20	4.45	moored	10.1594/PANGAEA.855600	33.895833333333336	SED_TRAP_2749
sediment_trap	17.69	57.85	809	1995-11-20	1995-12-24	3.48	moored	10.1594/PANGAEA.855600	34.895833333333336	SED_TRAP_2750
sediment_trap	17.4	58.8	828	1994-11-11	1994-11-28	10.05	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2497
sediment_trap	17.4	58.8	903	1994-11-11	1994-11-15	7.75	moored	10.1594/PANGAEA.855600	4.208333333333333	SED_TRAP_2496
sediment_trap	17.4	58.8	1974	1994-11-11	1994-11-15	0.54	moored	10.1594/PANGAEA.855600	4.208333333333333	SED_TRAP_2496
sediment_trap	17.4	58.8	3141	1994-11-11	1994-11-15	0.31	moored	10.1594/PANGAEA.855600	4.208333333333333	SED_TRAP_2496
sediment_trap	17.4	58.8	903	1994-11-15	1994-11-19	4.88	moored	10.1594/PANGAEA.855600	4.458333333333333	SED_TRAP_2498
sediment_trap	17.4	58.8	1974	1994-11-15	1994-11-19	1.17	moored	10.1594/PANGAEA.855600	4.458333333333333	SED_TRAP_2498
sediment_trap	17.4	58.8	3141	1994-11-15	1994-11-19	0.46	moored	10.1594/PANGAEA.855600	4.458333333333333	SED_TRAP_2498
sediment_trap	17.4	58.8	903	1994-11-19	1994-11-28	18.67	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2499
sediment_trap	17.4	58.8	1974	1994-11-19	1994-11-28	13.02	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2499
sediment_trap	17.4	58.8	3141	1994-11-19	1994-11-28	0.31	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2499
sediment_trap	17.4	58.8	828	1994-11-28	1994-12-15	26.19	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2501
sediment_trap	17.4	58.8	903	1994-11-28	1994-12-06	24.98	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2500
sediment_trap	17.4	58.8	1974	1994-11-28	1994-12-06	33.89	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2500
sediment_trap	17.4	58.8	3141	1994-11-28	1994-12-06	25.45	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2500
sediment_trap	17.4	58.8	903	1994-12-06	1994-12-15	23.72	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2502
sediment_trap	17.4	58.8	1974	1994-12-06	1994-12-15	13.72	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2502
sediment_trap	17.4	58.8	3141	1994-12-06	1994-12-15	23.14	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2502
sediment_trap	17.4	58.8	828	1994-12-15	1994-12-23	28.68	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2503
sediment_trap	17.4	58.8	903	1994-12-15	1994-12-23	27.7	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2503
sediment_trap	17.4	58.8	1974	1994-12-15	1994-12-23	17.13	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2503
sediment_trap	17.4	58.8	3141	1994-12-15	1994-12-23	10.95	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2503
sediment_trap	17.4	58.8	828	1994-12-23	1995-01-01	15.2	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2504
sediment_trap	17.4	58.8	903	1994-12-23	1995-01-01	21.9	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2504
sediment_trap	17.4	58.8	1974	1994-12-23	1995-01-01	14.69	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2504
sediment_trap	17.4	58.8	3141	1994-12-23	1995-01-01	6.57	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2504
sediment_trap	17.4	58.8	828	1995-01-01	1995-01-09	7.35	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2505
sediment_trap	17.4	58.8	903	1995-01-01	1995-01-09	10.43	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2505
sediment_trap	17.4	58.8	1974	1995-01-01	1995-01-09	9.39	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2505
sediment_trap	17.4	58.8	3141	1995-01-01	1995-01-09	5.36	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2505
sediment_trap	17.4	58.8	828	1995-01-09	1995-01-18	6.26	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2506
sediment_trap	17.4	58.8	903	1995-01-09	1995-01-18	16.09	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2506
sediment_trap	17.4	58.8	1974	1995-01-09	1995-01-18	10.47	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2506
sediment_trap	17.4	58.8	3141	1995-01-09	1995-01-18	9.64	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2506
sediment_trap	17.4	58.8	828	1995-01-18	1995-01-26	11.99	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2507
sediment_trap	17.4	58.8	903	1995-01-18	1995-01-26	16.44	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2507
sediment_trap	17.4	58.8	1974	1995-01-18	1995-01-26	12.23	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2507
sediment_trap	17.4	58.8	3141	1995-01-18	1995-01-26	9.63	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2507
sediment_trap	17.4	58.8	828	1995-01-26	1995-02-04	12.86	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2508
sediment_trap	17.4	58.8	903	1995-01-26	1995-02-04	10.19	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2508
sediment_trap	17.4	58.8	1974	1995-01-26	1995-02-04	14.86	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2508
sediment_trap	17.4	58.8	3141	1995-01-26	1995-02-04	12.98	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2508
sediment_trap	17.4	58.8	828	1995-02-04	1995-02-21	23.09	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2510
sediment_trap	17.4	58.8	903	1995-02-04	1995-02-12	29.5	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2509
sediment_trap	17.4	58.8	1974	1995-02-04	1995-02-12	15.02	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2509
sediment_trap	17.4	58.8	3141	1995-02-04	1995-02-12	7.27	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2509
sediment_trap	17.4	58.8	903	1995-02-12	1995-02-21	24.12	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2511
sediment_trap	17.4	58.8	1974	1995-02-12	1995-02-21	27.1	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2511
sediment_trap	17.4	58.8	3141	1995-02-12	1995-02-21	11.09	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2511
sediment_trap	17.4	58.8	828	1995-02-21	1995-03-10	9.01	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2513
sediment_trap	17.4	58.8	903	1995-02-21	1995-03-01	17.33	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2512
sediment_trap	17.4	58.8	1974	1995-02-21	1995-03-01	22.71	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2512
sediment_trap	17.4	58.8	3141	1995-02-21	1995-03-01	16.83	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2512
sediment_trap	17.4	58.8	903	1995-03-01	1995-03-10	3.73	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2514
sediment_trap	17.4	58.8	1974	1995-03-01	1995-03-10	14.95	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2514
sediment_trap	17.4	58.8	3141	1995-03-01	1995-03-10	13.09	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2514
sediment_trap	17.4	58.8	828	1995-03-10	1995-03-27	3.01	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2516
sediment_trap	17.4	58.8	903	1995-03-10	1995-03-18	3.3	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2515
sediment_trap	17.4	58.8	1974	1995-03-10	1995-03-18	14.9	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2515
