group	cycle	wmo	park_depth	mean_date	uvp_points	ost_points	group_total_biovolume	slope	weighted_group_biovolume
group_131	13	6904241	500 m	2022-09-12T00:03:05Z	14	55	3.3135374456372144	0.006213223676999659	0.23668124611694388
group_51	13	6904241	500 m	2022-09-10T10:03:08Z	12	49	6.37621332147524	0.006063308968473716	0.5313511101229367
group_69	13	6904241	500 m	2022-09-11T02:03:07Z	4	17	1.8889345155542125	0.00422198315214542	0.47223362888855314
group_75	13	6904241	500 m	2022-09-11T09:03:07Z	1	5	0.2706739860644374	0.007899562988055164	0.2706739860644374
last_group	13	6904241	500 m	2022-09-12T17:03:05Z	3	13	1.4124635571513995	0.0030237174264207134	0.47082118571713316
group_106	14	6904241	500 m	2022-09-21T19:10:19Z	5	23	1.1758027552498795	0.003095080731127783	0.2351605510499759
group_13	14	6904241	500 m	2022-09-20T00:10:22Z	2	11	0.5122019881865225	0.0035931507245397397	0.25610099409326126
group_137	14	6904241	500 m	2022-09-22T10:10:18Z	6	27	1.4684077995553693	0.0026269802556445196	0.2447346332592282
group_32	14	6904241	500 m	2022-09-20T08:10:22Z	4	18	1.040608913410452	0.004497962812252891	0.260152228352613
group_81	14	6904241	500 m	2022-09-21T00:10:20Z	12	48	2.749800323558619	0.0033692029140907436	0.22915002696321826
last_group	14	6904241	500 m	2022-09-22T19:10:18Z	1	7	0.16949333466119268	3.8028235993881054e-4	0.16949333466119268
group_103	15	6904241	500 m	2022-10-01T19:09:22Z	4	15	0.8499861698535967	0.006653693055887575	0.21249654246339916
group_120	15	6904241	500 m	2022-10-02T03:09:20Z	4	16	0.7328868899708336	0.006850917369587162	0.1832217224927084
group_137	15	6904241	500 m	2022-10-02T11:09:20Z	4	16	0.44703867054939445	0.006874331322526572	0.11175966763734861
group_38	15	6904241	500 m	2022-09-30T05:09:25Z	8	36	1.5093496024103925	0.004684200812995114	0.18866870030129906
group_63	15	6904241	500 m	2022-09-30T21:09:23Z	6	24	1.0499997593003043	0.0037868596140694807	0.17499995988338404
group_75	15	6904241	500 m	2022-10-01T07:09:23Z	2	8	1.1728824373306908	0.008585877080583781	0.5864412186653454
group_87	15	6904241	500 m	2022-10-01T12:09:23Z	3	11	0.5034982724465384	0.0023158199899203425	0.1678327574821795
last_group	15	6904241	500 m	2022-10-02T18:09:20Z	1	8	0.221601083458452	0.00336923925519818	0.221601083458452
group_104	16	6904241	500 m	2022-10-11T11:10:56Z	12	49	2.5852887197792644	0.0022230263269108555	0.21544072664827205
group_114	16	6904241	500 m	2022-10-12T01:10:55Z	2	9	0.3933276083742463	0.0023235550682486616	0.19666380418712315
group_128	16	6904241	500 m	2022-10-12T09:10:55Z	2	10	0.4117084742035948	0.0020679850330180827	0.2058542371017974
group_131	16	6904241	500 m	2022-10-12T12:10:55Z	1	2	0.20997704698485112	0.009313154860413952	0.20997704698485112
group_54	16	6904241	500 m	2022-10-10T09:10:58Z	12	52	3.4331562307930996	0.002268054921740457	0.2860963525660916
group_119	17	6904241	500 m	2022-10-21T23:04:26Z	9	34	1.9365186225547022	0.0025877425053538396	0.21516873583941135
group_137	17	6904241	500 m	2022-10-22T12:04:26Z	4	16	0.5832632153089764	0.0015843937542069143	0.1458158038272441
group_17	17	6904241	500 m	2022-10-20T02:04:30Z	2	11	0.17241365835805034	0.0027999223037746377	0.08620682917902517
group_28	17	6904241	500 m	2022-10-20T08:04:30Z	2	10	1.713543277071126	0.0010380173900683687	0.856771638535563
group_34	17	6904241	500 m	2022-10-20T11:04:30Z	1	5	0.09820306407660226	0.003505526097280387	0.09820306407660226
group_43	17	6904241	500 m	2022-10-20T16:04:30Z	2	8	0.16302281128295837	0.0033608503624032843	0.08151140564147918
group_74	17	6904241	500 m	2022-10-21T01:04:28Z	7	29	1.0309890183220989	0.0025309099781938215	0.14728414547458554
group_84	17	6904241	500 m	2022-10-21T12:04:28Z	2	9	0.1962916050684481	0.002960185565003437	0.09814580253422404
last_group	17	6904241	500 m	2022-10-22T19:04:26Z	1	6	0.08028028848773336	0.002855915150181687	0.08028028848773336
group_109	18	6904241	500 m	2022-10-31T23:39:00Z	2	10	0.29432288713183147	0.0010675206867774751	0.14716144356591573
group_11	18	6904241	500 m	2022-10-29T23:39:05Z	2	8	0.1473332246656893	0.0033926770163076165	0.07366661233284465
group_118	18	6904241	500 m	2022-11-01T04:39:00Z	1	8	0.10599059465071592	0.004121292034594326	0.10599059465071592
group_137	18	6904241	500 m	2022-11-01T14:39:00Z	1	6	0.07747448700807179	9.656490477382817e-4	0.07747448700807179
group_17	18	6904241	500 m	2022-10-30T02:39:05Z	1	5	0.09350764002198624	0.0011882952923520929	0.09350764002198624
group_64	18	6904241	500 m	2022-10-30T16:39:04Z	11	43	1.5149039450111443	0.002267664426736954	0.13771854045555856
group_73	18	6904241	500 m	2022-10-31T06:39:02Z	1	5	0.1000354244195175	0.002395448655525101	0.1000354244195175
group_85	18	6904241	500 m	2022-10-31T11:39:02Z	2	8	0.31442158927293007	0.0020558065982627023	0.15721079463646503
group_98	18	6904241	500 m	2022-10-31T17:39:02Z	2	12	0.2668947410192033	0.0013092873120089364	0.13344737050960165
group_111	19	6904241	500 m	2022-11-11T02:58:13Z	1	5	0.1692070277552899	0.002542372890866451	0.1692070277552899
group_120	19	6904241	500 m	2022-11-11T06:58:13Z	1	3	0.2547553545163477	0.0063601768588932295	0.2547553545163477
group_13	19	6904241	500 m	2022-11-08T23:58:17Z	2	11	0.4785896274396103	0.0019452887804247254	0.23929481371980516
group_132	19	6904241	500 m	2022-11-11T11:58:13Z	2	8	0.5320716476535763	0.003633308439342667	0.26603582382678814
group_24	19	6904241	500 m	2022-11-09T05:58:17Z	2	9	0.294666453285868	0.0012176560163551509	0.147333226642934
group_41	19	6904241	500 m	2022-11-09T12:58:17Z	3	15	0.5503379887893863	0.002438157262295856	0.18344599626312877
group_48	19	6904241	500 m	2022-11-09T18:58:17Z	1	6	0.17287174906418276	0.0048792885421404366	0.17287174906418276
group_60	19	6904241	500 m	2022-11-09T23:58:15Z	2	9	0.2880814086402109	0.0030545233058002497	0.14404070432010546
group_71	19	6904241	500 m	2022-11-10T05:58:15Z	2	8	0.345858020734771	0.0021730765059516494	0.1729290103673855
group_83	19	6904241	500 m	2022-11-10T10:58:15Z	3	11	0.7523557223307804	0.002535791701429968	0.2507852407769268
group_94	19	6904241	500 m	2022-11-10T15:58:15Z	2	10	0.2688988857599162	0.001125413241849671	0.1344494428799581
last_group	19	6904241	500 m	2022-11-11T18:58:13Z	1	8	0.2376342372550155	7.275869132132533e-4	0.2376342372550155
last_group	1	6904241	1000 m	2022-05-29T23:35:19Z	2	11	0.8048643020272035	0.0012934661387868555	0.40243215101360175
group_26	2	6904241	1000 m	2022-05-30T22:33:09Z	4	18	1.5375794172441077	6.513582431358617e-4	0.38439485431102693
group_112	3	6904241	1000 m	2022-06-07T06:16:32Z	1	5	0.1989256237083292	0.002110261150255921	0.1989256237083292
group_145	3	6904241	1000 m	2022-06-07T17:16:32Z	6	24	1.5584225051931826	0.0018364630908206728	0.25973708419886377
group_155	3	6904241	1000 m	2022-06-08T04:16:30Z	1	2	0.3604596451040456	0.004237101119402897	0.3604596451040456
group_163	3	6904241	1000 m	2022-06-08T07:16:30Z	2	7	0.31012699396767407	0.002119860454925071	0.15506349698383703
group_169	3	6904241	1000 m	2022-06-08T10:16:30Z	1	4	0.23099192978282587	0.004251738365956381	0.23099192978282587
group_178	3	6904241	1000 m	2022-06-08T14:16:30Z	1	5	0.2546408325764559	0.0053406917077211125	0.2546408325764559
group_20	3	6904241	1000 m	2022-06-05T05:16:36Z	4	18	1.0161583577653073	6.842984430064631e-4	0.2540395894413268
group_202	3	6904241	1000 m	2022-06-08T22:16:29Z	5	21	1.3680860678175464	0.0012833794124912008	0.27361721356350927
group_53	3	6904241	1000 m	2022-06-05T17:16:35Z	8	32	4.284230381695633	0.002146668979137342	0.5355287977119542
group_59	3	6904241	1000 m	2022-06-06T04:16:34Z	1	5	0.05766209077569981	0.003919327217007884	0.05766209077569981
group_94	3	6904241	1000 m	2022-06-06T19:16:34Z	2	9	0.8304028238940544	0.0010477604147819397	0.4152014119470272
last_group	3	6904241	1000 m	2022-06-09T15:16:28Z	10	39	2.681086800460698	6.78346832872769e-4	0.2681086800460698
group_11	4	6904241	1000 m	2022-06-15T11:02:09Z	2	9	0.5529720046099685	0.0043167194795359215	0.27648600230498427
group_112	4	6904241	1000 m	2022-06-17T04:02:06Z	11	43	2.0244719074569217	0.002498317734127576	0.18404290067790197
group_126	4	6904241	1000 m	2022-06-17T18:02:05Z	3	13	0.48511740888925503	0.004545824013892863	0.161705802963085
group_141	4	6904241	1000 m	2022-06-18T03:02:05Z	2	10	0.335665515461766	0.002167052702739166	0.167832757730883
group_173	4	6904241	1000 m	2022-06-18T14:02:02Z	7	31	1.8913394814679092	0.004041124451051957	0.2701913544954156
group_192	4	6904241	1000 m	2022-06-19T03:02:02Z	4	18	0.5756474625246022	0.0023069936831802075	0.14391186563115055
group_201	4	6904241	1000 m	2022-06-19T09:02:01Z	2	8	0.30978342502378253	0.0033657279255484064	0.15489171251189127
group_208	4	6904241	1000 m	2022-06-19T14:02:00Z	1	6	0.09705783828937371	0.005505714787752814	0.09705783828937371
group_48	4	6904241	1000 m	2022-06-15T22:02:09Z	9	36	1.9140149367968164	0.0028608116003778455	0.21266832631075738
group_53	4	6904241	1000 m	2022-06-16T08:02:08Z	1	4	0.1995554970372887	0.0012865984590763435	0.1995554970372887
group_66	4	6904241	1000 m	2022-06-16T13:02:07Z	2	10	0.35061070569457525	0.0038729981126710187	0.17530535284728763
group_106	5	6904241	1000 m	2022-06-27T01:26:08Z	1	6	0.18587005478503402	0.007054501236005484	0.18587005478503402
group_129	5	6904241	1000 m	2022-06-27T10:26:08Z	4	17	0.7695340962193735	0.004187708525788675	0.19238352405484338
group_140	5	6904241	1000 m	2022-06-27T18:26:08Z	2	10	0.47944854554012917	0.003072070303687798	0.23972427277006458
group_155	5	6904241	1000 m	2022-06-28T00:26:07Z	4	14	0.9391419571430529	0.0021308572462175467	0.23478548928576323
group_170	5	6904241	1000 m	2022-06-28T09:26:06Z	1	7	0.17716634397522288	0.007300784511341862	0.17716634397522288
group_204	5	6904241	1000 m	2022-06-28T20:26:05Z	8	32	3.0401721854563886	0.0026258147661104674	0.38002152318204857
group_51	5	6904241	1000 m	2022-06-25T12:26:12Z	12	49	2.5149146135091445	0.0018401380158131076	0.20957621779242872
group_58	5	6904241	1000 m	2022-06-26T01:26:10Z	1	6	0.2501744516881754	0.007712082676965903	0.2501744516881754
group_63	5	6904241	1000 m	2022-06-26T05:26:10Z	1	3	0.2080301621020072	0.0038715922006863357	0.2080301621020072
group_79	5	6904241	1000 m	2022-06-26T10:26:10Z	4	15	0.7307682223721046	0.0027694439539505756	0.18269205559302615
group_84	5	6904241	1000 m	2022-06-26T15:26:10Z	1	3	0.1781397839116164	0.00582689275714654	0.1781397839116164
group_98	5	6904241	1000 m	2022-06-26T19:26:10Z	3	13	0.41422796611162876	0.003910705867965103	0.13807598870387625
last_group	5	6904241	1000 m	2022-06-29T10:26:04Z	6	23	1.3473574923567742	0.0016678442767721448	0.22455958205946236
group_102	6	6904241	1000 m	2022-07-06T20:34:27Z	4	17	1.4177315851464403	0.006158823749580585	0.35443289628661007
group_107	6	6904241	1000 m	2022-07-07T03:34:25Z	1	4	0.5662566199149751	0.00922152262980469	0.5662566199149751
group_112	6	6904241	1000 m	2022-07-07T05:34:25Z	1	3	0.991020667372636	0.025767025640625496	0.991020667372636
group_118	6	6904241	1000 m	2022-07-07T07:34:25Z	1	5	0.31596764287981255	0.003990024974416362	0.31596764287981255
group_133	6	6904241	1000 m	2022-07-07T13:34:25Z	3	13	1.2098159402218889	0.004840894347225511	0.403271980073963
group_141	6	6904241	1000 m	2022-07-07T19:34:25Z	1	7	0.48820951910190974	0.004025832509684024	0.48820951910190974
group_152	6	6904241	1000 m	2022-07-08T00:34:24Z	2	8	0.6418987445845383	0.009814382323079827	0.32094937229226916
group_176	6	6904241	1000 m	2022-07-08T09:34:23Z	5	19	2.031686837597321	0.005643263346737111	0.4063373675194642
group_218	6	6904241	1000 m	2022-07-09T01:34:21Z	9	39	3.5569550692204874	0.005623821889527152	0.3952172299133875
group_27	6	6904241	1000 m	2022-07-05T07:34:29Z	5	19	1.5659237257707905	0.0030180547549208403	0.3131847451541581
group_32	6	6904241	1000 m	2022-07-05T13:34:29Z	1	4	0.1722418735708367	0.002590883334945504	0.1722418735708367
group_45	6	6904241	1000 m	2022-07-05T17:34:29Z	3	12	1.1925230442925934	0.002834220356931392	0.39750768143086446
group_68	6	6904241	1000 m	2022-07-06T03:34:27Z	5	22	1.5682141803976388	0.008749084811217648	0.31364283607952775
group_7	6	6904241	1000 m	2022-07-05T01:34:29Z	1	5	0.30382825473087133	0.009680542635352368	0.30382825473087133
group_84	6	6904241	1000 m	2022-07-06T12:34:27Z	4	15	1.7791074151255575	0.008971653309186985	0.44477685378138937
last_group	6	6904241	1000 m	2022-07-09T15:34:21Z	3	12	3.285250403608635	0.003385142373164906	1.095083467869545
group_101	7	6904241	1000 m	2022-07-17T01:08:16Z	1	7	0.6635435024885187	0.002849784290076379	0.6635435024885187
group_112	7	6904241	1000 m	2022-07-17T07:08:13Z	1	4	0.5785105283265687	0.002918909065833919	0.5785105283265687
group_127	7	6904241	1000 m	2022-07-17T12:08:13Z	4	14	3.1889942065651127	0.005737328586336687	0.7972485516412782
group_138	7	6904241	1000 m	2022-07-17T18:08:13Z	2	10	1.0484537054352194	0.0029583064454521413	0.5242268527176097
group_143	7	6904241	1000 m	2022-07-17T23:08:13Z	1	4	0.7459424591450817	0.007423560658389228	0.7459424591450817
group_148	7	6904241	1000 m	2022-07-18T01:08:13Z	1	3	1.613107020435793	0.008934365555526817	1.613107020435793
group_16	7	6904241	1000 m	2022-07-15T07:08:17Z	1	4	0.5158667083218658	0.004116461580959019	0.5158667083218658
group_191	7	6904241	1000 m	2022-07-18T15:08:11Z	9	36	7.4665822641654715	0.005380670143568901	0.8296202515739413
group_211	7	6904241	1000 m	2022-07-19T06:08:09Z	4	14	2.4273048969386806	0.0015755900645993545	0.6068262242346701
group_30	7	6904241	1000 m	2022-07-15T13:08:17Z	1	5	0.8376177422831512	0.015595895276754312	0.8376177422831512
group_52	7	6904241	1000 m	2022-07-15T21:08:16Z	5	20	4.934718312356232	0.005068133165717273	0.9869436624712463
group_60	7	6904241	1000 m	2022-07-16T04:08:15Z	2	7	1.3223915850414913	0.001406593410216317	0.6611957925207457
group_72	7	6904241	1000 m	2022-07-16T09:08:15Z	3	11	4.335937304168677	0.004648092268665849	1.4453124347228925
group_86	7	6904241	1000 m	2022-07-16T16:08:15Z	2	12	1.0283549988256542	0.005408190236440216	0.5141774994128271
group_9	7	6904241	1000 m	2022-07-15T03:08:17Z	1	7	0.4083300587138371	0.0020449026652474833	0.4083300587138371
group_91	7	6904241	1000 m	2022-07-16T21:08:15Z	1	4	0.9475021029845049	0.008516678696477431	0.9475021029845049
last_group	7	6904241	1000 m	2022-07-19T14:08:09Z	4	17	5.4397053977282575	0.003151124031210678	1.3599263494320644
group_106	8	6904241	1000 m	2022-07-27T01:51:36Z	2	10	0.7031682968368784	0.004662173053428027	0.3515841484184392
group_118	8	6904241	1000 m	2022-07-27T07:51:35Z	2	11	1.2484672997293442	0.004200945480822904	0.6242336498646721
group_147	8	6904241	1000 m	2022-07-27T18:51:35Z	7	28	2.963327572207831	0.0021816036715203656	0.4233325103154044
group_166	8	6904241	1000 m	2022-07-28T07:51:33Z	2	9	1.113846070962492	0.005806026404233333	0.556923035481246
group_17	8	6904241	1000 m	2022-07-25T04:51:39Z	3	15	1.153012768396856	0.00406745238790012	0.3843375894656187
group_173	8	6904241	1000 m	2022-07-28T12:51:33Z	1	5	0.4666792874560193	0.002117335691422473	0.4666792874560193
group_192	8	6904241	1000 m	2022-07-28T21:51:33Z	2	8	1.2630689225916802	0.0024253755163606678	0.6315344612958401
group_210	8	6904241	1000 m	2022-07-29T03:51:30Z	4	17	1.0999315785904897	0.0015935093935114117	0.27498289464762243
group_34	8	6904241	1000 m	2022-07-25T12:51:39Z	3	13	2.0293391283798794	0.0023840947531954537	0.6764463761266265
group_78	8	6904241	1000 m	2022-07-26T04:51:37Z	9	40	5.3780922656644705	0.002102501871738744	0.5975658072960522
group_85	8	6904241	1000 m	2022-07-26T16:51:37Z	1	5	0.5140916108717006	0.0010327466764836757	0.5140916108717006
group_93	8	6904241	1000 m	2022-07-26T20:51:37Z	1	7	0.5249139900912573	0.004172099181911859	0.5249139900912573
last_group	8	6904241	1000 m	2022-07-29T13:51:30Z	4	18	2.9392205920604013	0.0015016111389717563	0.7348051480151003
group_107	9	6904241	1000 m	2022-08-06T01:04:34Z	6	24	3.5647998778579275	0.0038370073631876934	0.5941333129763212
group_112	9	6904241	1000 m	2022-08-06T08:04:33Z	1	4	1.328404023636341	0.004211080429625369	1.328404023636341
group_119	9	6904241	1000 m	2022-08-06T11:04:33Z	2	6	3.552488720039552	0.004216259016343216	1.776244360019776
group_142	9	6904241	1000 m	2022-08-06T19:04:33Z	4	20	1.6068082751607253	0.003563838770486231	0.40170206879018133
group_152	9	6904241	1000 m	2022-08-07T04:04:31Z	1	5	0.1681763250461945	0.001065482797591888	0.1681763250461945
group_16	9	6904241	1000 m	2022-08-04T06:04:37Z	3	14	2.62462721632524	0.0022238033665250997	0.8748757387750801
group_168	9	6904241	1000 m	2022-08-07T09:04:31Z	4	15	2.8985650991600065	0.001523877276774277	0.7246412747900016
group_171	9	6904241	1000 m	2022-08-07T14:04:31Z	1	2	1.565981002355128	0.004270652611916503	1.565981002355128
group_177	9	6904241	1000 m	2022-08-07T16:04:31Z	1	5	0.4603805488688429	0.006411398193476692	0.4603805488688429
group_187	9	6904241	1000 m	2022-08-07T21:04:31Z	2	9	0.5933984587363308	0.0037411482973983556	0.2966992293681654
group_196	9	6904241	1000 m	2022-08-08T01:04:31Z	2	8	1.0750229358907415	0.004910574963439842	0.5375114679453707
group_21	9	6904241	1000 m	2022-08-04T10:04:37Z	1	4	0.6284423535810965	0.004152788014834652	0.6284423535810965
group_28	9	6904241	1000 m	2022-08-04T14:04:37Z	1	5	0.2781179484764115	0.006250000141284295	0.2781179484764115
group_39	9	6904241	1000 m	2022-08-04T18:04:37Z	3	10	1.0016712578489648	0.0018547499172612743	0.3338904192829883
group_57	9	6904241	1000 m	2022-08-05T02:04:36Z	3	13	1.3619018572026147	0.001741790598626676	0.4539672857342049
group_65	9	6904241	1000 m	2022-08-05T08:04:35Z	1	7	0.1996127592738563	6.995758825669718e-4	0.1996127592738563
group_82	9	6904241	1000 m	2022-08-05T14:04:35Z	3	13	2.8183420716685617	0.0040199485056015005	0.9394473572228539
last_group	9	6904241	1000 m	2022-08-08T14:04:29Z	5	18	2.110592854725254	0.0034228473191892012	0.42211857094505084
group_10	10	6904241	1000 m	2022-08-14T03:52:07Z	1	8	0.1948600750958926	0.0012020585283023522	0.1948600750958926
group_101	10	6904241	1000 m	2022-08-16T00:52:05Z	2	8	1.0193649889733365	0.006079397578507829	0.5096824944866682
group_116	10	6904241	1000 m	2022-08-16T07:52:02Z	3	14	0.9681734196593349	0.0055732956880776285	0.3227244732197783
group_120	10	6904241	1000 m	2022-08-16T11:52:02Z	1	3	0.18959203770708674	0.0042685638173898255	0.18959203770708674
group_136	10	6904241	1000 m	2022-08-16T17:52:02Z	3	14	0.35530612851589183	0.008574494743041335	0.11843537617196394
group_145	10	6904241	1000 m	2022-08-16T22:52:02Z	2	8	0.8484973806207323	0.00614054205729188	0.42424869031036616
group_160	10	6904241	1000 m	2022-08-17T05:52:00Z	3	14	0.57839600445059	0.0023177289777011998	0.19279866815019667
group_202	10	6904241	1000 m	2022-08-17T18:51:59Z	10	41	4.16632943856474	0.002480411279667852	0.41663294385647404
group_211	10	6904241	1000 m	2022-08-18T08:51:58Z	2	7	1.3056140421414124	0.0038133372188740022	0.6528070210707062
group_46	10	6904241	1000 m	2022-08-14T14:52:07Z	8	35	6.406905384690974	0.003099647110635536	0.8008631730863718
group_54	10	6904241	1000 m	2022-08-15T01:52:06Z	1	7	0.34116259855078535	0.0028161836651046913	0.34116259855078535
group_62	10	6904241	1000 m	2022-08-15T05:52:05Z	1	7	0.3635517529266407	0.0035243843911130224	0.3635517529266407
group_71	10	6904241	1000 m	2022-08-15T10:52:05Z	2	8	0.5932266742853248	0.0018144589805037445	0.2966133371426624
group_78	10	6904241	1000 m	2022-08-15T13:52:05Z	1	6	0.6783169132092278	0.009327386680855554	0.6783169132092278
group_84	10	6904241	1000 m	2022-08-15T17:52:05Z	1	3	0.20470901177124676	0.01700770732882062	0.20470901177124676
group_92	10	6904241	1000 m	2022-08-15T21:52:05Z	1	6	0.1618775884330387	8.556531045369908e-4	0.1618775884330387
