group	min_time	max_time	nb_points	first_cp	last_cp	delta_x	delta_y	slope	min_drifting_time	max_drifting_time	small_flux	big_flux	park_depth	wmo	cycle
group_97	2022-06-29T18:29:01Z	2022-06-29T23:29:01Z	11	0.06404881097457062	0.0673381618869579	0.20833333333333334	8.223377280968218e-4	0.003947221094864744	2022-06-27T23:59:02Z	2022-07-02T16:28:56Z	10.004178361028435	14.205504436883029	1000 m	6904240	7
group_103	2022-06-30T00:28:59Z	2022-06-30T02:28:59Z	5	0.08052268202671196	0.08202367645312093	0.08333333333333333	3.752486066022423e-4	0.0045029832792269076	2022-06-27T23:59:02Z	2022-07-02T16:28:56Z	10.004178361028435	14.205504436883029	1000 m	6904240	7
group_125	2022-06-30T03:28:59Z	2022-06-30T13:28:59Z	21	0.08803329296815411	0.09495553238430994	0.4166666666666667	0.0017305598540389572	0.004153343649693497	2022-06-27T23:59:02Z	2022-07-02T16:28:56Z	10.004178361028435	14.205504436883029	1000 m	6904240	7
group_134	2022-06-30T14:58:59Z	2022-06-30T17:58:59Z	7	0.10068295338620578	0.102795124822905	0.125	5.280428591748036e-4	0.004224342873398429	2022-06-27T23:59:02Z	2022-07-02T16:28:56Z	10.004178361028435	14.205504436883029	1000 m	6904240	7
group_145	2022-06-30T19:58:59Z	2022-06-30T23:28:59Z	8	0.11518886230289882	0.11791458642881528	0.14583333333333334	6.814310314791142e-4	0.004672669930142497	2022-06-27T23:59:02Z	2022-07-02T16:28:56Z	10.004178361028435	14.205504436883029	1000 m	6904240	7
group_154	2022-07-01T00:58:57Z	2022-07-01T03:58:57Z	7	0.1407014772659127	0.1431397583532998	0.125	6.09570271846778e-4	0.004876562174774224	2022-06-27T23:59:02Z	2022-07-02T16:28:56Z	10.004178361028435	14.205504436883029	1000 m	6904240	7
group_160	2022-07-01T04:58:57Z	2022-07-01T06:58:57Z	5	0.1498527052336241	0.15107445234147315	0.08333333333333333	3.0543677696226457e-4	0.003665241323547175	2022-06-27T23:59:02Z	2022-07-02T16:28:56Z	10.004178361028435	14.205504436883029	1000 m	6904240	7
group_187	2022-07-01T07:58:57Z	2022-07-01T20:28:57Z	26	0.15718879165492045	0.17466611047977826	0.5208333333333334	0.004369329706214453	0.008389113035931749	2022-06-27T23:59:02Z	2022-07-02T16:28:56Z	10.004178361028435	14.205504436883029	1000 m	6904240	7
group_217	2022-07-01T21:28:57Z	2022-07-02T11:28:56Z	29	0.18050889452844288	0.18975175468357167	0.5833217592592592	0.0023107150387821976	0.003961304378078571	2022-06-27T23:59:02Z	2022-07-02T16:28:56Z	10.004178361028435	14.205504436883029	1000 m	6904240	7
last_group	2022-07-02T12:28:56Z	2022-07-02T16:28:56Z	9	0.1971614511525279	0.19947980199593052	0.16666666666666666	5.795877108506556e-4	0.0034775262651039335	2022-06-27T23:59:02Z	2022-07-02T16:28:56Z	10.004178361028435	14.205504436883029	1000 m	6904240	7
group_7	2022-07-07T23:46:04Z	2022-07-08T01:46:04Z	5	0.00618215394449476	0.00824499702996051	0.08333333333333333	5.157107713664375e-4	0.00618852925639725	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_24	2022-07-08T02:46:04Z	2022-07-08T10:16:04Z	16	0.01207882690991402	0.01591631309373477	0.3125	9.593715459551878e-4	0.003069988947056601	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_37	2022-07-08T11:16:04Z	2022-07-08T16:46:04Z	12	0.01887074117693651	0.02182735303451338	0.22916666666666666	7.391529643942171e-4	0.0032253947537202203	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_48	2022-07-08T17:46:04Z	2022-07-08T22:16:04Z	10	0.02508215219327546	0.02626637246689454	0.1875	2.960550684047696e-4	0.001578960364825438	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_57	2022-07-08T23:16:04Z	2022-07-09T02:46:02Z	8	0.03189621153841344	0.03426904269208297	0.14581018518518518	5.932077884173818e-4	0.004068356319992204	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_82	2022-07-09T05:16:02Z	2022-07-09T15:16:02Z	21	0.05062047205478748	0.05747821291681582	0.4166666666666667	0.0017144352155070847	0.004114644517217003	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_102	2022-07-09T16:46:02Z	2022-07-10T01:16:01Z	18	0.06763732796166433	0.0736253530320375	0.3541550925925926	0.0014970062675932934	0.004226979362726251	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_112	2022-07-10T02:16:01Z	2022-07-10T06:16:01Z	9	0.07542350995150772	0.07962235565460253	0.16666666666666666	0.0010497114257737028	0.006298268554642217	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_125	2022-07-10T07:16:01Z	2022-07-10T12:46:01Z	12	0.08893551469296702	0.09224540317309655	0.22916666666666666	8.274721200323826e-4	0.0036107874328685785	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_132	2022-07-10T13:46:01Z	2022-07-10T16:16:01Z	6	0.09495553238430994	0.096763305840810665	0.10416666666666667	4.519433641251812e-4	0.004338656295601739	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_138	2022-07-10T17:16:01Z	2022-07-10T19:16:01Z	5	0.1233716131960714	0.12610292091571487	0.08333333333333333	6.82826929910868e-4	0.008193923158930416	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_147	2022-07-10T20:46:01Z	2022-07-10T23:45:59Z	7	0.1416156585063219	0.1425300487263285	0.12497685185185185	2.2859755500164586e-4	0.0018291191657846084	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_153	2022-07-11T00:45:59Z	2022-07-11T02:45:59Z	5	0.15627104471961042	0.1578007399464831	0.08333333333333333	3.824238067181712e-4	0.004589085680618055	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_172	2022-07-11T03:45:59Z	2022-07-11T12:15:59Z	18	0.1679114266517306	0.1758954612385903	0.3541666666666667	0.001996008646714925	0.005635789120136259	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_193	2022-07-11T13:45:59Z	2022-07-11T22:45:59Z	19	0.1931461618303764	0.19963440331784893	0.375	0.001622060371868135	0.0043254943249816935	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_198	2022-07-11T23:45:58Z	2022-07-12T01:15:58Z	4	0.202418303209829	0.2039657518731767	0.0625	3.868621658369223e-4	0.006189794653390757	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_202	2022-07-12T02:15:58Z	2022-07-12T03:15:58Z	3	0.2076820729828672	0.2083017956582098	0.041666666666666664	1.549306688356511e-4	0.0037183360520556263	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_223	2022-07-12T05:15:58Z	2022-07-12T13:45:58Z	18	0.21760917595310447	0.222271000030758	0.3541666666666667	0.0011654560194133828	0.0032906993489319044	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
last_group	2022-07-12T14:45:58Z	2022-07-12T18:45:58Z	9	0.2247595295456603	0.22693827571543895	0.16666666666666666	5.446865424446612e-4	0.003268119254667967	2022-07-07T23:16:04Z	2022-07-12T18:45:58Z	9.188976756029888	15.01540599849435	1000 m	6904240	8
group_8	2022-07-18T01:31:23Z	2022-07-18T04:01:23Z	6	0.03515921739254101	0.03812789795036019	0.10416666666666667	7.421701394547935e-4	0.0071248333387660175	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_16	2022-07-18T05:01:23Z	2022-07-18T08:01:23Z	7	0.05240831475439606	0.05538982950185918	0.125	7.453786868657809e-4	0.0059630294949262475	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_21	2022-07-18T09:31:23Z	2022-07-18T10:31:23Z	3	0.07662273046716106	0.07812226188116135	0.041666666666666664	3.748828535000727e-4	0.008997188484001745	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_26	2022-07-18T12:01:23Z	2022-07-18T13:01:23Z	3	0.09495553238430994	0.09585931698615896	0.041666666666666664	2.2594615046225494e-4	0.005422707611094119	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_39	2022-07-18T14:31:23Z	2022-07-18T19:31:23Z	11	0.1030969546664738	0.10672069038162306	0.20833333333333334	9.059339287873155e-4	0.0043484828581791144	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_50	2022-07-18T20:31:23Z	2022-07-19T01:01:23Z	10	0.10944064817597568	0.11246499430523292	0.1875	7.560865323143103e-4	0.004032461505676321	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_56	2022-07-19T02:01:21Z	2022-07-19T04:01:21Z	5	0.115794418280136	0.11700580532755309	0.08333333333333333	3.028467618542731e-4	0.003634161142251277	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_73	2022-07-19T05:01:21Z	2022-07-19T12:31:21Z	16	0.15627104471961042	0.16239333871346534	0.3125	0.001530573498463729	0.004897835195083933	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_99	2022-07-19T22:01:21Z	2022-07-20T01:31:19Z	8	0.20737224764674517	0.21109173648507537	0.14581018518518518	9.29872209582551e-4	0.006377278846478204	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_102	2022-07-20T02:31:19Z	2022-07-20T03:01:19Z	2	0.21729858077493872	0.21760917595310447	0.020833333333333332	7.764879454143919e-5	0.0037271421379890812	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_112	2022-07-20T04:31:19Z	2022-07-20T08:01:19Z	8	0.2991934286226008	0.3026820314205423	0.14583333333333334	8.721506994853745e-4	0.005980461939328282	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_115	2022-07-20T09:01:19Z	2022-07-20T09:31:19Z	2	0.30712647632223394	0.307444125716882	0.020833333333333332	7.941234866201685e-5	0.003811792735776809	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_164	2022-07-20T10:31:19Z	2022-07-21T10:01:18Z	48	0.310304105977748	0.3262302298995308	0.9791550925925926	0.003981530980445708	0.004066292470484393	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_179	2022-07-21T11:01:18Z	2022-07-21T17:31:18Z	14	0.3287843045333576	0.3307009313069704	0.2708333333333333	4.791566934032043e-4	0.00176919394487337	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_204	2022-07-21T19:31:18Z	2022-07-22T06:01:16Z	22	0.3947950599955767	0.3973933062707591	0.43747685185185187	6.495615687956008e-4	0.0014847907176025162	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_224	2022-07-22T08:31:16Z	2022-07-22T16:01:16Z	16	0.34478432586674235	0.349917879150167	0.3125	0.0012833883208561575	0.004106842626739704	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
last_group	2022-07-22T17:01:16Z	2022-07-22T18:31:16Z	4	0.362136538168845	0.36390812761508595	0.0625	4.4289736156023773e-4	0.007086357784963804	2022-07-18T01:01:23Z	2022-07-22T18:31:16Z	9.324024730661156	27.87767041832702	1000 m	6904240	9
group_9	2022-07-28T01:48:38Z	2022-07-28T04:48:38Z	7	0.05240831475439606	0.05330253585428621	0.125	2.2355527497253808e-4	0.0017884421997803046	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
group_37	2022-07-28T06:18:38Z	2022-07-28T18:48:38Z	26	0.10370068268814676	0.10853379005760055	0.5208333333333334	0.0012082768423634475	0.002319891537337819	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
group_62	2022-07-28T19:48:38Z	2022-07-29T07:18:37Z	24	0.11155745034217934	0.1173087094206892	0.4791550925925926	0.001437814769627465	0.0030007293919131614	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
group_71	2022-07-29T09:48:37Z	2022-07-29T11:48:37Z	5	0.16116813003553507	0.16208700135930468	0.08333333333333333	2.297178309424025e-4	0.00275661397130883	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
group_77	2022-07-29T12:48:37Z	2022-07-29T14:48:37Z	5	0.16607121806230457	0.16852501769450468	0.08333333333333333	6.134499080500261e-4	0.007361398896600313	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
group_92	2022-07-29T15:48:37Z	2022-07-29T22:18:37Z	14	0.17098032353389342	0.17804773462923118	0.2708333333333333	0.0017668527738344403	0.006523764088004088	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
group_97	2022-07-30T00:18:37Z	2022-07-30T00:48:37Z	2	0.19407240937417017	0.19438120622459593	0.020833333333333332	7.719921260643942e-5	0.003705562205109092	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
group_152	2022-07-30T01:48:35Z	2022-07-31T04:18:34Z	54	0.1983977361260536	0.21481468719205532	1.1041550925925927	0.004104237766500429	0.0037170844875275113	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
group_173	2022-07-31T05:48:34Z	2022-07-31T14:48:34Z	19	0.2213382004618372	0.22569312740262332	0.375	0.0010887317351965312	0.0029032846271907498	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
group_189	2022-07-31T15:48:34Z	2022-07-31T22:48:34Z	15	0.22787237016968395	0.23098763512465667	0.2916666666666667	7.788162387431796e-4	0.00267022710426233	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
group_207	2022-07-31T23:48:34Z	2022-08-01T07:48:32Z	17	0.2325461779068914	0.23566508644697573	0.3333101851851852	7.797271350210855e-4	0.002339343859497944	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
group_210	2022-08-01T08:48:32Z	2022-08-01T09:18:32Z	2	0.28400594004011737	0.28432175860251724	0.020833333333333332	7.895464059996804e-5	0.003789822748798466	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
group_219	2022-08-01T11:48:32Z	2022-08-01T13:48:32Z	5	0.2947577846037076	0.2969749917713775	0.08333333333333333	5.543017919174692e-4	0.00665162150300963	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
group_224	2022-08-01T14:48:32Z	2022-08-01T16:18:32Z	4	0.309668378067955	0.3099862293931648	0.0625	7.946283130244591e-5	0.0012714053008391346	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
last_group	2022-08-01T17:18:32Z	2022-08-01T18:18:32Z	3	0.31189386793182494	0.3125300002527096	0.041666666666666664	1.590330802211659e-4	0.003816793925307982	2022-07-28T01:18:38Z	2022-08-01T18:18:32Z	7.959221376541481	19.027539199443755	1000 m	6904240	10
group_23	2022-08-07T02:03:01Z	2022-08-07T12:03:01Z	21	0.06434773112566468	0.06913349405354229	0.4166666666666667	0.0011964407319694018	0.0028714577567265642	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_58	2022-08-07T13:33:01Z	2022-08-08T05:33:00Z	33	0.07542350995150772	0.0829245435414976	0.6666550925925926	0.0018752583974974701	0.002812936431948149	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_65	2022-08-08T06:33:00Z	2022-08-08T09:03:00Z	6	0.0862294597921503	0.08743192485456545	0.10416666666666667	3.0061626560378904e-4	0.0028859161497963746	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_70	2022-08-08T10:03:00Z	2022-08-08T11:33:00Z	4	0.09104149044767997	0.09194439101958898	0.0625	2.2572514297725457e-4	0.003611602287636073	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_85	2022-08-08T12:33:00Z	2022-08-08T19:03:00Z	14	0.09736607859662293	0.10068295338620578	0.2708333333333333	8.292186973957137e-4	0.0030617305749995587	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_90	2022-08-08T20:03:00Z	2022-08-08T21:33:00Z	4	0.1033988072870754	0.10460644560857356	0.0625	3.019095803745396e-4	0.004830553285992634	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_95	2022-08-08T22:33:00Z	2022-08-09T00:03:00Z	4	0.10702281659499208	0.1079293321796085	0.0625	2.2662889615410534e-4	0.0036260623384656854	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_101	2022-08-09T01:03:00Z	2022-08-09T03:02:58Z	5	0.13096318882838698	0.13187514688226684	0.08331018518518518	2.2798951346996582e-4	0.002736634337844547	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_145	2022-08-09T04:02:58Z	2022-08-10T01:02:58Z	43	0.15321340812369755	0.16361892279046067	0.875	0.0026013786666907804	0.002973004190503749	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_154	2022-08-10T02:02:56Z	2022-08-10T05:32:56Z	8	0.18944331500265407	0.19006021815008253	0.14583333333333334	1.5422578685711508e-4	0.0010575482527345034	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_159	2022-08-10T06:32:56Z	2022-08-10T08:02:56Z	4	0.19222012872055697	0.1931461618303764	0.0625	2.3150827745485603e-4	0.0037041324392776964	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_164	2022-08-10T10:02:56Z	2022-08-10T10:32:56Z	2	0.1999436298651018	0.20025288031946728	0.020833333333333332	7.73126135913682e-5	0.003711005452385674	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_182	2022-08-10T12:32:56Z	2022-08-10T19:32:56Z	15	0.21450430891837843	0.21854110621787204	0.2916666666666667	0.0010091993248734013	0.0034601119709945184	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_185	2022-08-10T20:32:56Z	2022-08-10T21:02:56Z	2	0.22320401717917815	0.22382614953909172	0.020833333333333332	1.5553308997839216e-4	0.007465588318962824	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_202	2022-08-10T22:02:56Z	2022-08-11T05:32:55Z	16	0.22538190390509244	0.22911818502052417	0.3124884259259259	9.340702788579319e-4	0.002989135601071348	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
last_group	2022-08-11T06:32:55Z	2022-08-11T18:32:55Z	25	0.23067599942663003	0.23441723118806415	0.5	9.353079403585304e-4	0.0018706158807170609	2022-08-07T01:33:01Z	2022-08-11T18:32:55Z	7.018283433311723	12.832480698894942	1000 m	6904240	11
group_18	2022-08-27T01:51:13Z	2022-08-27T09:21:13Z	16	0.11670292417040252	0.1191266158298016	0.3125	6.059229148497672e-4	0.001938953327519255	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_21	2022-08-27T10:21:13Z	2022-08-27T10:51:13Z	2	0.12155177694994056	0.12246159157913304	0.020833333333333332	2.2745365729812117e-4	0.010917775550309816	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_38	2022-08-27T11:51:13Z	2022-08-27T19:21:13Z	16	0.12822856150473955	0.1333955391617751	0.3125	0.0012917444142588885	0.004133582125628444	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_46	2022-08-27T20:21:13Z	2022-08-27T23:21:13Z	7	0.13735126577833118	0.13826468157678176	0.125	2.2835394961264605e-4	0.0018268315969011684	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_93	2022-08-28T00:21:13Z	2022-08-28T22:51:12Z	46	0.14527447421992273	0.15749475409817956	0.937488425925926	0.0030550699695642072	0.003258781532739262	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_97	2022-08-28T23:51:12Z	2022-08-29T00:51:12Z	3	0.16423185567550933	0.1645383573422619	0.041666666666666664	7.66254166881461e-5	0.0018390100005155063	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_110	2022-08-29T02:21:10Z	2022-08-29T07:21:10Z	11	0.2331697650934378	0.23660123342632372	0.20833333333333334	8.578670832214835e-4	0.004117761999463121	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_117	2022-08-29T08:21:10Z	2022-08-29T10:51:10Z	6	0.2462876030389312	0.2481650966195164	0.10416666666666667	4.693733951462997e-4	0.004505984593404477	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_125	2022-08-29T11:51:10Z	2022-08-29T14:51:10Z	7	0.24722623967353277	0.24910417398032725	0.125	4.694835766986191e-4	0.003755868613588953	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_138	2022-08-29T16:21:10Z	2022-08-29T21:21:10Z	11	0.2563111008447522	0.2607042918410024	0.20833333333333334	0.0010982977490625462	0.0052718291955002215	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_143	2022-08-29T22:21:10Z	2022-08-29T23:51:10Z	4	0.26290269805187766	0.2632168547376859	0.0625	7.853917145206335e-5	0.0012566267432330136	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_150	2022-08-30T02:51:09Z	2022-08-30T03:21:09Z	2	0.28021806096917284	0.28116469450808396	0.020833333333333332	2.3665838472777811e-4	0.01135960246693335	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_155	2022-08-30T04:51:09Z	2022-08-30T05:51:09Z	3	0.3125299496696686	0.31316613257359427	0.041666666666666664	1.5904572598141042e-4	0.00381709742355385	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_198	2022-08-30T07:21:09Z	2022-08-31T03:21:07Z	41	0.32814563296885196	0.3338973514866543	0.8333101851851852	0.0014379296294505794	0.001725563487659797	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_207	2022-08-31T04:21:07Z	2022-08-31T07:51:07Z	8	0.3329381572052505	0.33421713403469233	0.14583333333333334	3.1974420736045894e-4	0.0021925317076145756	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
last_group	2022-08-31T08:51:07Z	2022-08-31T18:21:07Z	20	0.3358164303656213	0.33949726924271484	0.3958333333333333	9.202097192733821e-4	0.002324740343427492	2022-08-27T01:21:13Z	2022-08-31T18:21:07Z	7.304379623438526	16.979294837567352	1000 m	6904240	13
group_22	2022-09-06T02:10:07Z	2022-09-06T11:40:07Z	20	0.12701377142631126	0.13096318882838698	0.3958333333333333	9.873543505189292e-4	0.0024943688855215054	2022-09-06T01:40:07Z	2022-09-10T18:40:01Z	5.82378106855479	7.020875938592252	1000 m	6904240	14
group_39	2022-09-06T12:40:07Z	2022-09-06T20:10:07Z	16	0.1321791791098296	0.1355250596896935	0.3125	8.364701449659756e-4	0.002676704463891122	2022-09-06T01:40:07Z	2022-09-10T18:40:01Z	5.82378106855479	7.020875938592252	1000 m	6904240	14
group_46	2022-09-06T21:10:07Z	2022-09-06T23:40:07Z	6	0.13643805851436705	0.13704684019121385	0.10416666666666667	1.5219541921170088e-4	0.0014610760244323283	2022-09-06T01:40:07Z	2022-09-10T18:40:01Z	5.82378106855479	7.020875938592252	1000 m	6904240	14
group_69	2022-09-07T00:40:07Z	2022-09-07T11:10:06Z	22	0.13887374134194794	0.1425300487263285	0.4374884259259259	9.140768460951382e-4	0.002089373779798935	2022-09-06T01:40:07Z	2022-09-10T18:40:01Z	5.82378106855479	7.020875938592252	1000 m	6904240	14
group_91	2022-09-07T12:10:06Z	2022-09-07T22:10:06Z	21	0.1437495609308964	0.14710513786743762	0.4166666666666667	8.388942341353081e-4	0.0020133461619247393	2022-09-06T01:40:07Z	2022-09-10T18:40:01Z	5.82378106855479	7.020875938592252	1000 m	6904240	14
group_102	2022-09-07T23:10:06Z	2022-09-08T03:40:04Z	10	0.1486313311783333	0.1498527052336241	0.18747685185185184	3.0534351382269925e-4	0.0016286998144388947	2022-09-06T01:40:07Z	2022-09-10T18:40:01Z	5.82378106855479	7.020875938592252	1000 m	6904240	14
group_111	2022-09-08T04:40:04Z	2022-09-08T08:10:04Z	8	0.15137994743460653	0.15168546586133547	0.14583333333333334	7.637960668223365e-5	5.237458743924593e-4	2022-09-06T01:40:07Z	2022-09-10T18:40:01Z	5.82378106855479	7.020875938592252	1000 m	6904240	14
