max_time	min_time	small_flux	big_flux	park_depth	wmo	cycle	window_size	quartile
2022-07-19T21:24:09Z	2022-07-16T21:24:11Z	11.469267999918978	22.59267861538741	500 m	4903634	12	3	90
2022-07-19T21:24:09Z	2022-07-16T21:24:11Z	13.113343976868888	20.94219310459435	500 m	4903634	12	3	95
2022-07-19T21:24:09Z	2022-07-16T21:24:11Z	11.588605494946536	22.41720232966018	500 m	4903634	12	5	90
2022-07-19T21:24:09Z	2022-07-16T21:24:11Z	13.113343976868888	20.94219310459435	500 m	4903634	12	5	95
2022-07-19T21:24:09Z	2022-07-16T21:24:11Z	11.79084537131109	22.204122500675933	500 m	4903634	12	7	90
2022-07-19T21:24:09Z	2022-07-16T21:24:11Z	13.113343976868888	20.94219310459435	500 m	4903634	12	7	95
2022-07-29T21:42:33Z	2022-07-26T21:42:35Z	11.605994144051175	77.18750673744908	500 m	4903634	13	3	90
2022-07-29T21:42:33Z	2022-07-26T21:42:35Z	13.900828173783278	74.65440353750361	500 m	4903634	13	3	95
2022-07-29T21:42:33Z	2022-07-26T21:42:35Z	11.895079079837906	76.30634508379435	500 m	4903634	13	5	90
2022-07-29T21:42:33Z	2022-07-26T21:42:35Z	13.875050943438618	74.38554437879229	500 m	4903634	13	5	95
2022-07-29T21:42:33Z	2022-07-26T21:42:35Z	12.174509572381126	76.14981676116382	500 m	4903634	13	7	90
2022-07-29T21:42:33Z	2022-07-26T21:42:35Z	13.875050943438618	74.38554437879229	500 m	4903634	13	7	95
2022-08-08T21:12:26Z	2022-08-05T21:12:28Z	8.600852441316206	9.649630042617426	500 m	4903634	14	3	90
2022-08-08T21:12:26Z	2022-08-05T21:12:28Z	9.506406064364437	8.611030048928336	500 m	4903634	14	3	95
2022-08-08T21:12:26Z	2022-08-05T21:12:28Z	8.759011183444276	9.4199827498621591	500 m	4903634	14	5	90
2022-08-08T21:12:26Z	2022-08-05T21:12:28Z	9.506406064364437	8.611030048928336	500 m	4903634	14	5	95
2022-08-08T21:12:26Z	2022-08-05T21:12:28Z	8.759011183444276	9.4199827498621591	500 m	4903634	14	7	90
2022-08-08T21:12:26Z	2022-08-05T21:12:28Z	9.506406064364437	8.611030048928336	500 m	4903634	14	7	95
2022-08-18T21:47:50Z	2022-08-15T21:47:53Z	8.664187221314673	20.186109996144907	500 m	4903634	15	3	90
2022-08-18T21:47:50Z	2022-08-15T21:47:53Z	11.043178164598626	17.87212634172664	500 m	4903634	15	3	95
2022-08-18T21:47:50Z	2022-08-15T21:47:53Z	9.775848011225694	19.444032129065672	500 m	4903634	15	5	90
2022-08-18T21:47:50Z	2022-08-15T21:47:53Z	12.155779441758975	16.643599858402915	500 m	4903634	15	5	95
2022-08-18T21:47:50Z	2022-08-15T21:47:53Z	10.555805468211037	18.764827501680525	500 m	4903634	15	7	90
2022-08-18T21:47:50Z	2022-08-15T21:47:53Z	12.155779441758975	16.643599858402915	500 m	4903634	15	7	95
2022-08-28T20:38:18Z	2022-08-25T20:38:21Z	8.56410319667429	10.077653553447144	500 m	4903634	16	3	90
2022-08-28T20:38:18Z	2022-08-25T20:38:21Z	10.482736831946763	7.4060983287634246	500 m	4903634	16	3	95
2022-08-28T20:38:18Z	2022-08-25T20:38:21Z	9.199839731178626	9.387340700069046	500 m	4903634	16	5	90
2022-08-28T20:38:18Z	2022-08-25T20:38:21Z	10.968683358974351	6.848663932834556	500 m	4903634	16	5	95
2022-08-28T20:38:18Z	2022-08-25T20:38:21Z	9.66277926087471	8.845286913364761	500 m	4903634	16	7	90
2022-08-28T20:38:18Z	2022-08-25T20:38:21Z	10.968683358974351	6.848663932834556	500 m	4903634	16	7	95
2022-09-07T20:48:17Z	2022-09-04T20:48:20Z	8.903932807094813	20.595024915558984	500 m	4903634	17	3	90
2022-09-07T20:48:17Z	2022-09-04T20:48:20Z	10.90667875843819	18.196881494358465	500 m	4903634	17	3	95
