dates	cp	slope	colour	group	diff_jump	park_depth	wmo	cycle
2022-06-03T22:25:29Z	0.23489991423566808	0.10864557098439541	jump	group_107	0.002263449395508238	500 m	6904241	3
2022-06-04T00:55:29Z	0.24169795738853125	0.20206437809168462	jump	group_117	0.0042096745435767635	500 m	6904241	3
2022-06-04T05:55:29Z	0.2765161556745426	1.5468204263511558	jump	group_130	0.03222542554898242	500 m	6904241	3
2022-06-04T12:25:29Z	0.28338535636504714	0.09426397374516692	jump	group_138	0.0019638327863576444	500 m	6904241	3
2022-06-04T16:25:29Z	0.2902663738309433	0.125891324893856	jump	group_139	0.002622735935288667	500 m	6904241	3
2022-06-04T16:55:29Z	0.3090033107499393	0.8993729721118092	jump	last_group	0.018736936918996028	500 m	6904241	3
2022-06-12T14:50:39Z	0.11415646570693869	0.15057643309609967	jump	group_25	0.0031370090228354103	500 m	6904241	4
2022-06-12T15:20:39Z	0.12169534024889808	0.3618659780140509	jump	group_33	0.007538874541959395	500 m	6904241	4
2022-06-12T19:20:39Z	0.1450300536466642	0.802873078082213	jump	group_44	0.016726522460046106	500 m	6904241	4
2022-06-13T00:50:39Z	0.15548012490326363	0.21296151763430246	jump	group_45	0.0044366982840479685	500 m	6904241	4
2022-06-13T01:20:39Z	0.17295780911513764	0.8389288421699524	jump	group_58	0.01747768421187401	500 m	6904241	4
2022-06-13T07:50:37Z	0.1921118760423264	0.5674805425214616	jump	group_84	0.011822511302530453	500 m	6904241	4
2022-06-13T20:50:37Z	0.21200124254855784	0.37012059654387425	jump	group_85	0.007710845761330715	500 m	6904241	4
2022-06-13T21:20:37Z	0.21715007672690295	0.24714404056056513	jump	group_110	0.0051488341783451075	500 m	6904241	4
2022-06-14T09:50:35Z	0.23166680704380685	0.201558543967824	jump	group_140	0.0041991363326630005	500 m	6904241	4
2022-06-15T00:50:35Z	0.24818304311514255	0.17126871346102088	jump	group_141	0.003568098197104602	500 m	6904241	4
2022-06-15T01:20:35Z	0.2559790501306419	0.37420833674396986	jump	last_group	0.007796007015499373	500 m	6904241	4
2022-06-21T21:54:54Z	0.13208454761623808	0.1058893073914464	jump	group_41	0.0022060272373218004	500 m	6904241	5
2022-06-22T14:54:54Z	0.14060492478760897	0.16672588377453265	jump	group_55	0.003473455911969431	500 m	6904241	5
2022-06-22T21:54:52Z	0.15357808016937408	0.5165377383540201	jump	group_70	0.01076120288237542	500 m	6904241	5
2022-06-23T05:24:52Z	0.16087416847639907	0.12188541910676907	jump	group_73	0.002539279564724356	500 m	6904241	5
2022-06-23T06:54:52Z	0.1774188945771417	0.7331751152638714	jump	group_79	0.015274481567997322	500 m	6904241	5
2022-06-23T09:54:52Z	0.1825233776434404	0.16848152331566887	jump	group_92	0.003510031735743102	500 m	6904241	5
2022-06-23T16:24:52Z	0.19051219595701835	0.23016985773505858	jump	group_93	0.0047952053694803876	500 m	6904241	5
2022-06-23T16:54:52Z	0.1921118760423264	0.07678464409478679	jump	group_96	0.0015996800853080584	500 m	6904241	5
2022-06-23T18:24:52Z	0.19435250347657904	0.07682765898196163	jump	group_114	0.0016005762287908676	500 m	6904241	5
2022-06-24T08:54:50Z	0.18092752683432095	0.09188068447793539	jump	group_126	0.0019141809266236542	500 m	6904241	5
2022-06-24T09:24:50Z	0.1831618962815587	0.1072497334674125	jump	group_127	0.0022343694472377607	500 m	6904241	5
2022-06-24T09:54:50Z	0.2261765151156852	2.0647017040380713	jump	group_135	0.043014618834126495	500 m	6904241	5
2022-06-24T13:54:50Z	0.23134364000666896	0.0930457977987018	jump	last_group	0.0019384541208062878	500 m	6904241	5
2022-07-01T23:53:02Z	0.212322850588932	0.18516436378462228	jump	group_34	0.0038575909121796315	500 m	6904241	6
2022-07-02T11:23:02Z	0.22649926494439937	0.10841770142477401	jump	group_57	0.0022587021130161256	500 m	6904241	6
2022-07-02T22:53:00Z	0.2345764858950832	0.09312101063632115	jump	group_58	0.0019400210549233576	500 m	6904241	6
2022-07-02T23:23:00Z	0.23684103365260348	0.10869829236097316	jump	group_73	0.0022645477575202744	500 m	6904241	6
2022-07-03T06:53:00Z	0.24688518457033648	0.264537870595916	jump	group_74	0.005511205637414918	500 m	6904241	6
2022-07-03T07:23:00Z	0.2511047654379591	0.20253988164588674	jump	group_87	0.004219580867622641	500 m	6904241	6
2022-07-03T13:53:00Z	0.25695462023425436	0.09364331188719176	jump	group_113	0.001950902330983162	500 m	6904241	6
2022-07-04T02:52:58Z	0.268353886997296	0.18777507609153152	jump	group_116	0.003911980751906907	500 m	6904241	6
2022-07-04T04:22:58Z	0.27063764383923566	0.09396411280529902	jump	last_group	0.00195758568344373	500 m	6904241	6
2022-07-12T04:42:06Z	0.2971592487980278	0.11034936056456156	jump	group_42	0.0022989450117616994	500 m	6904241	7
2022-07-12T17:12:06Z	0.3073562034588045	0.11063094515247494	jump	group_86	0.0023048113573432283	500 m	6904241	7
2022-07-13T15:12:04Z	0.3714319397135018	2.283555008933566	jump	group_87	0.04757406268611597	500 m	6904241	7
2022-07-13T15:42:04Z	0.3731056499350012	0.08033809063197238	jump	group_88	0.0016737102214994248	500 m	6904241	7
2022-07-13T16:12:04Z	0.3747800607761452	0.08037172037490946	jump	group_89	0.0016744108411439473	500 m	6904241	7
2022-07-13T16:42:04Z	0.47208536332446616	4.670654522319406	jump	group_94	0.09730530254832098	500 m	6904241	7
2022-07-13T23:42:02Z	0.4703697295859629	0.27972752087646485	jump	group_114	0.005827656684926352	500 m	6904241	7
2022-07-14T19:12:02Z	0.362405986278572	0.09614421833350216	jump	last_group	0.0020030045486146286	500 m	6904241	7
2022-07-21T23:55:27Z	0.35606657635174244	0.44755265020330176	jump	group_12	0.009324013545902121	500 m	6904241	8
2022-07-22T01:55:27Z	0.3590682023732819	0.09606404469914674	jump	group_36	0.0020013342645655574	500 m	6904241	8
2022-07-22T13:55:27Z	0.36775224052027966	0.09627277487353146	jump	group_37	0.002005682809865239	500 m	6904241	8
2022-07-22T14:25:27Z	0.394591224043791	1.2882712091285435	jump	group_44	0.02683898352351133	500 m	6904241	8
2022-07-22T17:55:27Z	0.40402757520587274	0.22660599494388298	jump	group_49	0.004720958227997563	500 m	6904241	8
2022-07-22T22:55:24Z	0.3781309866653398	0.19299716820233567	jump	group_59	0.00402077433754866	500 m	6904241	8
2022-07-23T01:25:24Z	0.38383401107252607	0.17717378884007393	jump	group_87	0.003691120600834874	500 m	6904241	8
2022-07-23T15:25:24Z	0.4786114907435272	4.129893550742871	jump	group_108	0.08603944897380983	500 m	6904241	8
2022-07-24T01:55:22Z	0.5030932705417381	0.9770170722392332	jump	group_109	0.02035452233831736	500 m	6904241	8
2022-07-24T02:25:22Z	0.5068996638390529	0.1827068782711105	jump	group_121	0.003806393297314803	500 m	6904241	8
2022-07-24T13:55:22Z	0.4090919354519094	0.17829556808677258	jump	group_133	0.0037144910018077626	500 m	6904241	8
2022-07-24T14:25:22Z	0.41145749966566086	0.11354708226006947	jump	last_group	0.0023655642137514477	500 m	6904241	8
2022-08-01T16:38:26Z	0.4508633385312741	0.16379458423851997	jump	group_63	0.0034123871716358334	500 m	6904241	9
2022-08-02T04:38:24Z	0.4652272390555041	0.42710489891709885	jump	group_96	0.00889801872743956	500 m	6904241	9
2022-08-02T21:08:24Z	0.492040677377083	0.8095352525495042	jump	group_97	0.016865317761448007	500 m	6904241	9
2022-08-02T21:38:24Z	0.6356593519164946	6.893696377891755	jump	group_98	0.14361867453941157	500 m	6904241	9
2022-08-02T22:08:22Z	0.6492684616508366	0.6539638937970813	jump	group_102	0.01360910973434204	500 m	6904241	9
2022-08-03T00:08:22Z	0.6539348596314956	0.12064090877596277	jump	group_105	0.0025133522661658914	500 m	6904241	9
2022-08-03T01:38:22Z	0.6578876066629422	0.15524909879607304	jump	group_106	0.003234356224918189	500 m	6904241	9
2022-08-03T02:08:22Z	0.6686877212252262	0.5184054989896331	jump	group_127	0.010800114562284024	500 m	6904241	9
2022-08-03T12:38:22Z	0.6860287888473838	0.7112082939048391	jump	group_128	0.014816839456350817	500 m	6904241	9
2022-08-03T13:08:22Z	0.9040278734816704	10.463956062445751	jump	group_129	0.21799908463428652	500 m	6904241	9
2022-08-03T13:38:22Z	1.0429050498530108	6.666104465824341	jump	group_130	0.13887717637134045	500 m	6904241	9
2022-08-03T14:08:22Z	1.1091608053318742	3.1802762629854437	jump	group_131	0.06625575547886342	500 m	6904241	9
2022-08-03T14:38:22Z	1.1127845410470232	0.1739393143271499	jump	group_135	0.003623735715148957	500 m	6904241	9
2022-08-03T16:38:22Z	1.1180246284593955	0.15482311089908404	jump	group_138	0.0032254814770642515	500 m	6904241	9
2022-08-03T18:08:22Z	1.124887424713171	0.23258633976903195	jump	group_140	0.004845548745188166	500 m	6904241	9
2022-08-03T19:08:22Z	1.1269081370572316	0.0969941925149058	jump	group_141	0.002020712344060538	500 m	6904241	9
2022-08-03T19:38:22Z	1.1289298707368651	0.09704321662240999	jump	group_145	0.0020217336796335417	500 m	6904241	9
2022-08-03T21:38:22Z	1.1374352854830927	0.23345841883429228	jump	last_group	0.004863717059047756	500 m	6904241	9
2022-08-11T16:55:55Z	0.5427182035505386	1.3200521951549378	jump	group_66	0.027501087399061208	500 m	6904241	10
2022-08-12T05:55:53Z	0.5609239242567821	0.30294536439333436	jump	group_85	0.006311361758194467	500 m	6904241	10
2022-08-12T15:25:53Z	0.5841511582721024	0.6764738786872345	jump	group_87	0.014093205805984055	500 m	6904241	10
2022-08-12T16:25:53Z	0.5901558395180652	0.23739294731409186	jump	group_94	0.004945686402376914	500 m	6904241	10
2022-08-12T19:55:53Z	0.6029014689956966	0.32313219018170253	jump	group_109	0.0067319206287854705	500 m	6904241	10
2022-08-13T03:25:51Z	0.6317284988731223	1.0600205019517632	jump	group_110	0.022083760457328405	500 m	6904241	10
2022-08-13T03:55:51Z	0.6381628166144236	0.30884725158246334	jump	group_118	0.006434317741301321	500 m	6904241	10
2022-08-13T07:55:51Z	0.6463995355820014	0.12041392680664663	jump	group_123	0.0025086234751384717	500 m	6904241	10
2022-08-13T10:25:51Z	0.6535757126054407	0.17230549482719223	jump	group_138	0.003589697808899839	500 m	6904241	10
2022-08-13T17:55:51Z	0.669769338249258	0.48401934339502434	jump	group_141	0.010083736320729675	500 m	6904241	10
2022-08-13T19:25:51Z	0.6972683158436367	1.2507055897249761	jump	last_group	0.026056366452603674	500 m	6904241	10
2022-08-21T00:41:53Z	0.627801504939074	0.8885740316847864	jump	group_66	0.018511958993433053	500 m	6904241	11
2022-08-22T04:41:51Z	0.6507036966859698	0.13775785344335742	jump	group_95	0.002869955280069947	500 m	6904241	11
2022-08-22T23:41:49Z	0.6593259382138591	0.49997783382769784	jump	group_114	0.010416204871410373	500 m	6904241	11
2022-08-23T04:41:49Z	0.6701299422612217	0.31132337241735714	jump	group_116	0.006485903592028275	500 m	6904241	11
2022-08-23T05:41:49Z	0.6744597279987969	0.19051916226562324	jump	group_119	0.003969149213867151	500 m	6904241	11
2022-08-23T07:11:49Z	0.6958162784377286	0.9557878270676311	jump	group_120	0.019912246397242317	500 m	6904241	11
2022-08-23T07:41:49Z	0.6976314075699331	0.0871261983458158	jump	group_121	0.001815129132204496	500 m	6904241	11
2022-08-23T08:11:49Z	0.6994473607495315	0.08716575262072189	jump	group_122	0.001815953179598373	500 m	6904241	11
2022-08-23T08:41:49Z	0.7030817422461535	0.17445031183785528	jump	group_125	0.0036343814966219856	500 m	6904241	11
2022-08-23T10:11:49Z	0.7078113803432381	0.19211353765481928	jump	group_126	0.004002365367808736	500 m	6904241	11
2022-08-23T10:41:49Z	0.7096319620505128	0.08738792194918686	jump	group_127	0.0018205817072747266	500 m	6904241	11
2022-08-23T11:11:49Z	0.7147340035585595	0.2448979923862424	jump	group_128	0.005102041508046717	500 m	6904241	11
2022-08-23T11:41:49Z	0.7165577395131908	0.08753932582230027	jump	group_129	0.001823735954631256	500 m	6904241	11
2022-08-23T12:11:49Z	0.7183823073503275	0.08757925618256122	jump	last_group	0.0018245678371366925	500 m	6904241	11
2022-08-31T02:02:42Z	0.7487923461944509	0.14117647694890675	jump	group_27	0.0029411766031022246	500 m	6904241	12
2022-08-31T09:32:42Z	0.7565232399543271	0.15912335732833857	jump	group_42	0.0033150699443403875	500 m	6904241	12
2022-08-31T17:02:42Z	0.7598410595998725	0.106184904540763	jump	group_45	0.002212185511265896	500 m	6904241	12
2022-08-31T18:32:42Z	0.7631616335119152	0.10627306544383684	jump	group_91	0.002214022196746601	500 m	6904241	12
2022-09-01T17:32:40Z	0.7783236726523151	0.10667654686871052	jump	group_92	0.0022224280597648027	500 m	6904241	12
2022-09-01T18:02:40Z	0.8433171652745183	3.119687645865754	jump	group_93	0.06499349262220322	500 m	6904241	12
2022-09-01T18:32:40Z	0.8508558030128904	0.3618546114418634	jump	group_130	0.007538637738372156	500 m	6904241	12
2022-09-02T13:02:38Z	0.9120650000434548	2.339486346093501	jump	group_141	0.048739298876947945	500 m	6904241	12
2022-09-02T18:32:38Z	0.9235746953048848	0.25801501291188517	jump	last_group	0.005375312768997609	500 m	6904241	12
2022-09-10T22:02:11Z	0.8264069987019648	0.37761660498125765	jump	group_69	0.007867012603776202	500 m	6904241	13
2022-09-11T07:02:11Z	0.8357927085786379	0.16230687107542605	jump	group_75	0.00338139314740471	500 m	6904241	13
2022-09-11T10:02:11Z	0.8425640823390361	0.10840312699748898	jump	group_131	0.002258398479114354	500 m	6904241	13
2022-09-20T03:09:26Z	0.821535119147153	0.05392501088670975	jump	group_32	0.0011234377268064533	500 m	6904241	14
2022-09-20T12:39:26Z	0.8406819950695693	0.6131885730427838	jump	group_81	0.012774761938391332	500 m	6904241	14
2022-09-21T13:09:24Z	0.8557635474820785	0.05438836729632434	jump	group_82	0.0011330909853400906	500 m	6904241	14
2022-09-21T13:39:24Z	0.8584086753475882	0.1269661375444677	jump	group_106	0.0026451278655097443	500 m	6904241	14
2022-09-22T01:39:22Z	0.8655971379112476	0.07269285463076434	jump	group_108	0.0015144344714742575	500 m	6904241	14
2022-09-22T02:39:22Z	0.8690067133414435	0.1273028699253693	jump	group_109	0.002652143123445194	500 m	6904241	14
2022-09-22T03:09:22Z	0.870902178476661	0.09098232649043679	jump	group_137	0.0018954651352174334	500 m	6904241	14
2022-09-22T17:09:22Z	0.8796329055489989	0.1458689528851895	jump	group_138	0.0030389365184414485	500 m	6904241	14
2022-09-22T17:39:22Z	0.8819136240370927	0.10947448742850517	jump	last_group	0.002280718488093858	500 m	6904241	14
2022-09-30T14:38:29Z	0.8967700765231866	0.7496081511504399	jump	group_63	0.015616836482300833	500 m	6904241	15
2022-10-01T03:08:27Z	0.9251118266524586	1.0120297521978363	jump	group_66	0.02108395317078826	500 m	6904241	15
2022-10-01T04:38:27Z	0.9312662657933092	0.2400577374519077	jump	group_75	0.005001202863581411	500 m	6904241	15
2022-10-01T09:08:27Z	0.9409015742052887	0.18513163135257213	jump	group_87	0.00385690898651192	500 m	6904241	15
2022-10-01T15:08:27Z	0.9594666819855152	0.7984923738540565	jump	group_103	0.01663525778862618	500 m	6904241	15
2022-10-01T23:08:24Z	0.9707249997006552	0.14922763794059432	jump	group_120	0.0031089091237623823	500 m	6904241	15
2022-10-02T07:38:24Z	0.9835748525620912	0.16841285617588928	jump	group_137	0.003508601170331027	500 m	6904241	15
2022-10-02T16:08:24Z	1.0129335007751137	0.9218576329874927	jump	last_group	0.0192053673539061	500 m	6904241	15
2022-10-10T22:40:01Z	0.9436036249714884	0.05559577279326788	jump	group_104	0.0011582452665264142	500 m	6904241	16
2022-10-11T23:39:59Z	0.9544301178061144	0.07432497915325696	jump	group_114	0.0015484370656928537	500 m	6904241	16
2022-10-12T04:39:59Z	0.957528791341536	0.07438256751627924	jump	group_117	0.0015496368232558178	500 m	6904241	16
2022-10-12T06:09:59Z	0.9590790287410388	0.07441139517613314	jump	group_128	0.001550237399502774	500 m	6904241	16
2022-10-12T11:39:59Z	0.962569261159874	0.07447633918056872	jump	group_131	0.0015515903995951819	500 m	6904241	16
2022-10-12T13:09:59Z	0.965285993423624	0.07452692961113881	jump	group_134	0.0015526443668987255	500 m	6904241	16
2022-10-12T14:39:59Z	0.9668392407006888	0.05591961594789118	jump	last_group	0.0011649919989143998	500 m	6904241	16
2022-10-19T22:03:34Z	0.9707253019766622	0.07464282619218031	jump	group_5	0.0015550588790037567	500 m	6904241	17
2022-10-20T05:03:34Z	0.9750036989951966	0.0933806739870011	jump	group_28	0.0019454307080625233	500 m	6904241	17
2022-10-20T10:33:34Z	0.9773394654849268	0.05606657946105286	jump	group_34	0.0011680537387719347	500 m	6904241	17
2022-10-20T13:33:34Z	1.0035152682281154	1.181657615440464	jump	group_43	0.024617866988343007	500 m	6904241	17
2022-10-20T18:03:34Z	1.016471063035855	0.5089591120335085	jump	group_44	0.01060331483403143	500 m	6904241	17
2022-10-20T18:33:34Z	1.0180443177267362	0.07551622516229271	jump	group_74	0.0015732546908810985	500 m	6904241	17
2022-10-21T09:33:32Z	1.0298634930747177	0.28386974763419554	jump	group_84	0.005913953075712408	500 m	6904241	17
2022-10-21T14:33:32Z	1.033810991668067	0.07581441362082585	jump	group_119	0.001579466950433872	500 m	6904241	17
2022-10-22T08:03:30Z	1.0427075295164936	0.0665050251744752	jump	group_120	0.0013855213578015668	500 m	6904241	17
2022-10-22T08:33:30Z	1.044290747489532	0.07599446270584308	jump	group_137	0.0015832179730383977	500 m	6904241	17
2022-10-22T17:03:30Z	1.0488471158132775	0.1141385152012404	jump	group_139	0.002377885733359175	500 m	6904241	17
2022-10-22T18:03:30Z	1.050433158657214	0.057100372168076056	jump	last_group	0.001189591086834918	500 m	6904241	17
2022-10-29T21:08:09Z	1.041321988587666	0.05696202698767649	jump	group_11	0.0011867088955765936	500 m	6904241	18
2022-10-30T01:38:09Z	1.0446867870947862	0.05701841387177708	jump	group_17	0.0011878836223286893	500 m	6904241	18
2022-10-30T04:38:09Z	1.0468654462161444	0.05704947300921503	jump	group_20	0.00118853068769198	500 m	6904241	18
2022-10-30T06:08:09Z	1.0488471158132775	0.057077739111324625	jump	group_64	0.0011891195648192632	500 m	6904241	18
2022-10-31T04:08:06Z	1.0739006351081946	0.8216164202270554	jump	group_67	0.017117008754730323	500 m	6904241	18
2022-10-31T05:38:06Z	1.076694070648473	0.1149356514418187	jump	group_73	0.0023944927383712233	500 m	6904241	18
2022-10-31T08:38:06Z	1.079089997644336	0.0766773173130275	jump	group_76	0.0015974441106880732	500 m	6904241	18
2022-10-31T10:08:06Z	1.0810877003278208	0.05753958386803503	jump	group_85	0.0011987413305840633	500 m	6904241	18
2022-10-31T14:38:06Z	1.0838861612885002	0.057579847485083484	jump	group_98	0.0011995801559392394	500 m	6904241	18
2022-10-31T21:08:04Z	1.087086801587295	0.05769003213755458	jump	group_109	0.0012005402521217956	500 m	6904241	18
2022-11-01T02:38:04Z	1.0898894642313577	0.07688457405772196	jump	group_118	0.0016017619595358745	500 m	6904241	18
2022-11-01T07:08:04Z	1.093896677549868	0.057724107264501605	jump	group_122	0.0012025855680104502	500 m	6904241	18
2022-11-01T09:08:04Z	1.0959017906301023	0.057753046006219215	jump	group_124	0.0012031884584629005	500 m	6904241	18
2022-11-01T10:08:04Z	1.1200418759679829	1.120212412205898	jump	group_125	0.02333775858762288	500 m	6904241	18
2022-11-01T10:38:04Z	1.1492036090187	1.3997631864344162	jump	group_129	0.02916173305071701	500 m	6904241	18
2022-11-01T16:38:04Z	1.1115762643424725	0.15457382338352585	jump	group_141	0.003220287987156789	500 m	6904241	18
2022-11-01T18:38:04Z	1.1135902616661233	0.058008963631731796	jump	group_142	0.0012085200756610792	500 m	6904241	18
2022-11-01T19:08:04Z	1.11520218995713	0.07737255796832442	jump	group_143	0.001611928291006759	500 m	6904241	18
2022-11-01T19:38:04Z	1.1192368897317584	0.19366558918216012	jump	group_144	0.004034699774628336	500 m	6904241	18
2022-11-01T20:08:04Z	1.123271589506387	0.19366558918217078	jump	last_group	0.0040346997746285584	500 m	6904241	18
2022-11-09T02:57:21Z	1.1410817788171714	0.15571777009270346	jump	group_14	0.003244120210264656	500 m	6904241	19
2022-11-09T03:27:21Z	1.1427048261106925	0.0779062700890094	jump	group_24	0.0016230472935210294	500 m	6904241	19
2022-11-09T08:27:21Z	1.1447345617811795	0.05846231966001269	jump	group_25	0.0012179649929169312	500 m	6904241	19
2022-11-09T08:57:21Z	1.1459528977467386	0.05848012634683641	jump	group_41	0.001218335965559092	500 m	6904241	19
2022-11-09T20:27:21Z	1.153270716639047	0.09763539493385308	jump	group_50	0.002034070727788606	500 m	6904241	19
2022-11-09T21:27:19Z	1.1548987182895216	0.07823100255895783	jump	group_60	0.0016280016504746087	500 m	6904241	19
2022-11-10T02:27:19Z	1.3008216352691082	6.8674712996339045	jump	group_62	0.14307231874237303	500 m	6904241	19
2022-11-10T03:27:19Z	1.302933233269896	0.060820442935082035	jump	group_71	0.0012670925611475425	500 m	6904241	19
2022-11-10T19:27:19Z	1.3037781846883312	0.2027027215302901	jump	group_95	0.0042229733652143775	500 m	6904241	19
2022-11-10T23:27:17Z	1.3139315481516196	0.6900641677681348	jump	group_104	0.014376336828502811	500 m	6904241	19
2022-11-11T00:27:17Z	1.3156262839041186	0.061013718007231425	jump	group_105	0.0012711191251506548	500 m	6904241	19
2022-11-11T04:27:17Z	1.317321737993294	0.12205976253428118	jump	group_114	0.0025429117194641915	500 m	6904241	19
2022-11-11T06:27:17Z	1.317321737993294	0.06103958086699989	jump	group_120	0.0012716579347291646	500 m	6904241	19
2022-11-11T09:27:17Z	1.318593800335069	0.061049286636094983	jump	group_123	0.001271860138251979	500 m	6904241	19
2022-11-11T14:27:17Z	1.319017911028357	0.06106546566185144	jump	group_133	0.0012721972012885718	500 m	6904241	19
2022-11-11T14:57:17Z	1.3224124163768711	0.16293625672867404	jump	group_135	0.003394505348514043	500 m	6904241	19
2022-05-30T18:32:13Z	0.03338329548750774	0.04428214511269079	jump	group_26	9.225446898477249e-4	1000 m	6904241	2
2022-05-31T04:02:13Z	0.03553672757181994	0.05907237951374699	jump	group_27	0.0012306745732030624	1000 m	6904241	2
2022-05-31T04:32:13Z	0.03707560344199109	0.07386604176821497	jump	group_30	0.0015388758701711455	1000 m	6904241	2
2022-05-31T06:02:13Z	0.03861507157476014	0.0443400948816236	jump	group_31	9.237519767004918e-4	1000 m	6904241	2
2022-05-31T06:32:13Z	0.04107945363191807	0.1182903387435804	jump	group_32	0.0024643820571579253	1000 m	6904241	2
2022-05-31T07:02:13Z	0.05002558777401191	0.4294144388205045	jump	group_33	0.008946134142093845	1000 m	6904241	2
2022-05-31T07:32:13Z	0.05095219292853595	0.04447704741715374	jump	last_group	9.266051545240364e-4	1000 m	6904241	2
2022-06-05T09:45:40Z	0.26574547477574656	1.6357760511331059	jump	group_53	0.03407866773193971	1000 m	6904241	3
2022-06-06T02:15:38Z	0.2732492492531544	0.07835775319956272	jump	group_59	0.0016324531916575569	1000 m	6904241	3
2022-06-06T05:15:38Z	0.34009583478923083	3.1459268702595415	jump	group_60	0.06554014313040712	1000 m	6904241	3
2022-06-06T05:45:38Z	0.3434178182041527	0.15945520391624865	jump	group_61	0.0033219834149218475	1000 m	6904241	3
2022-06-06T06:15:38Z	0.4505219687849603	5.1409992278787655	jump	group_62	0.10710415058080763	1000 m	6904241	3
2022-06-06T06:45:38Z	0.4559873838111708	0.2623399212581043	jump	group_64	0.005465415026210507	1000 m	6904241	3
2022-06-06T07:45:38Z	0.4758623497418409	0.9375902118612637	jump	group_65	0.01953312941377633	1000 m	6904241	3
2022-06-06T08:15:38Z	0.4792990713210692	0.16496263580295875	jump	group_67	0.003436721579228308	1000 m	6904241	3
2022-06-06T09:15:38Z	0.51729918438622	1.7909958852252614	jump	group_68	0.037312414275526284	1000 m	6904241	3
2022-06-06T09:45:38Z	0.5190350694978707	0.08332248535923269	jump	group_69	0.0017358851116506813	1000 m	6904241	3
2022-06-06T10:15:38Z	0.5204243201847539	0.06668403297039481	jump	group_70	0.0013892506868832255	1000 m	6904241	3
2022-06-06T10:45:38Z	0.5225091013299321	0.10006949496855276	jump	group_73	0.002084781145178183	1000 m	6904241	3
2022-06-06T12:15:38Z	0.5242472493605845	0.05006301362508835	jump	group_76	0.0010429794505226742	1000 m	6904241	3
2022-06-06T13:45:38Z	0.5364354797458062	0.5349589877873003	jump	group_77	0.011144978912235426	1000 m	6904241	3
2022-06-06T14:15:38Z	0.5378307880358768	0.06697479792338966	jump	group_82	0.0013953082900706182	1000 m	6904241	3
2022-06-06T16:45:38Z	0.5399246634981034	0.05025958756504067	jump	group_84	0.0010470747409383474	1000 m	6904241	3
2022-06-06T17:45:38Z	0.5416703973886857	0.08379522674795047	jump	group_94	0.0017457338905823017	1000 m	6904241	3
2022-06-06T22:45:38Z	0.5444651573277057	0.10062014379993832	jump	group_95	0.0020962529958320486	1000 m	6904241	3
2022-06-06T23:15:38Z	0.5602221698690171	0.7563366019829444	jump	group_97	0.015757012541311344	1000 m	6904241	3
2022-06-07T00:15:38Z	0.5626788490425327	0.1010792337112356	jump	group_106	0.0021058173689840753	1000 m	6904241	3
2022-06-07T04:45:36Z	0.5697062577369161	0.33731561733040033	jump	group_112	0.007027408694383341	1000 m	6904241	3
2022-06-07T07:45:36Z	0.5714650406874701	0.05065740322249645	jump	group_117	0.0010553625671353428	1000 m	6904241	3
2022-06-07T10:15:36Z	0.5725206817756288	0.05067077223161753	jump	group_120	0.0010556410881586986	1000 m	6904241	3
2022-06-08T00:15:36Z	0.5767460342812103	0.08453308814402936	jump	group_148	0.001761106003000612	1000 m	6904241	3
2022-06-08T01:45:34Z	0.5792128860399384	0.11840888441894747	jump	group_151	0.0024668517587280725	1000 m	6904241	3
2022-06-08T03:15:34Z	0.583798222285638	0.18625161300049162	jump	group_152	0.0038802419375102426	1000 m	6904241	3
2022-06-08T03:45:34Z	0.5848571236816302	0.05082726700762485	jump	group_155	0.0010589013959921845	1000 m	6904241	3
2022-06-08T05:15:34Z	0.5876822319477382	0.08476447093661398	jump	group_163	0.0017659264778461248	1000 m	6904241	3
2022-06-08T09:15:34Z	0.5943998717464428	0.2715700594196217	jump	group_164	0.00565770957124212	1000 m	6904241	3
2022-06-08T09:45:34Z	0.5986484117103764	0.20392991826881254	jump	group_169	0.004248539963933595	1000 m	6904241	3
2022-06-08T12:15:34Z	0.611421174026996	0.5450677897775779	jump	group_170	0.011355578953699541	1000 m	6904241	3
2022-06-08T12:45:34Z	0.6128428907649061	0.06824240341968134	jump	group_172	0.0014217167379100282	1000 m	6904241	3
2022-06-08T13:45:34Z	0.617822882515322	0.20490930440115027	jump	group_178	0.004268943841690631	1000 m	6904241	3
2022-06-08T16:45:34Z	0.6210275829137418	0.05128890106631622	jump	group_180	0.0010685187722149214	1000 m	6904241	3
2022-06-08T17:45:34Z	0.6224527187620762	0.05130717529307204	jump	group_202	0.0010688994852723344	1000 m	6904241	3
2022-06-09T04:45:32Z	0.6260177813866613	0.05135291788292661	jump	group_203	0.0010698524558943046	1000 m	6904241	3
2022-06-09T05:15:32Z	0.6399519654567054	0.6688408353621166	jump	last_group	0.013934184070044098	1000 m	6904241	3
2022-06-15T13:01:13Z	0.19915807852096937	0.4150023630696488	jump	group_48	0.008645882563951018	1000 m	6904241	4
2022-06-16T07:31:13Z	0.21007213713378545	0.10797349149788003	jump	group_53	0.0022494477395391677	1000 m	6904241	4
2022-06-16T10:01:11Z	0.21360954139214583	0.10806899332471608	jump	group_54	0.002251437360931585	1000 m	6904241	4
2022-06-16T10:31:11Z	0.22004921114010503	0.3091041479020417	jump	group_55	0.0064396697479592035	1000 m	6904241	4
